Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8399,01,000300,067,9999,,3,6,12,12,ABBEVILLE. . . . . . . . . . . . .,10,10,383500,2,4,60000,0,0,0,0,0,0,10,10,383500,2,4,60000,0,0,0,0,0,0
8399,01,000500,073,1000,,3,6,11,11,ADAMSVILLE . . . . . . . . . . . .,6,6,289500,0,0,0,0,0,0,0,0,0,6,6,289500,0,0,0,0,0,0,0,0,0
8399,01,000700,133,9999,,3,6,12,12,ADDISON TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,000900,117,1000,,3,6,12,12,ALABASTER. . . . . . . . . . . . .,120,120,3646268,0,0,0,0,0,0,0,0,0,120,120,3646268,0,0,0,0,0,0,0,0,0
8399,01,001000,095,3440,,3,6,12,12,ALBERTVILLE. . . . . . . . . . . .,56,56,1449500,1,2,90000,0,0,0,2,12,57000,56,56,1449500,1,2,90000,0,0,0,2,12,57000
8399,01,001500,123,9999,,3,6,12,12,ALEXANDER CITY . . . . . . . . . .,55,55,2366294,0,0,0,0,0,0,1,52,1132100,55,55,2366294,0,0,0,0,0,0,1,52,1132100
8399,01,001700,107,9999,,3,6,7,7,ALICEVILLE . . . . . . . . . . . .,2,2,78000,0,0,0,0,0,0,0,0,0,2,2,78000,0,0,0,0,0,0,0,0,0
8399,01,002000,039,9999,,3,6,12,12,ANDALUSIA. . . . . . . . . . . . .,35,35,1149200,0,0,0,0,0,0,0,0,0,35,35,1149200,0,0,0,0,0,0,0,0,0
8399,01,002500,015,0450,,3,6,0,0,ANNISTON . . . . . . . . . . . . .,60,60,3592609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,002700,095,3440,,3,6,12,12,ARAB . . . . . . . . . . . . . . .,25,25,1022000,0,0,0,0,0,0,0,0,0,25,25,1022000,0,0,0,0,0,0,0,0,0
8399,01,002900,045,9999,,3,6,12,12,ARITON TOWN. . . . . . . . . . . .,4,4,126492,0,0,0,2,8,153508,0,0,0,4,4,126492,0,0,0,2,8,153508,0,0,0
8399,01,003000,069,9999,,3,6,12,12,ASHFORD TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,003200,027,9999,,3,6,12,12,ASHLAND TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,003500,115,1000,,3,6,12,12,ASHVILLE TOWN. . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8399,01,004000,083,3440,,3,6,12,12,ATHENS . . . . . . . . . . . . . .,92,92,3243472,1,2,33107,0,0,0,10,138,2295600,92,92,3243472,1,2,33107,0,0,0,10,138,2295600
8399,01,004500,053,9999,,3,6,12,12,ATMORE . . . . . . . . . . . . . .,20,20,1008670,0,0,0,0,0,0,0,0,0,20,20,1008670,0,0,0,0,0,0,0,0,0
8399,01,005000,055,2880,,3,6,12,12,ATTALLA. . . . . . . . . . . . . .,11,11,345000,0,0,0,0,0,0,0,0,0,11,11,345000,0,0,0,0,0,0,0,0,0
8399,01,005500,081,9999,,3,6,12,12,AUBURN . . . . . . . . . . . . . .,55,55,2732952,11,22,634800,5,20,488350,26,574,10919664,55,55,2732952,11,22,634800,5,20,488350,26,574,10919664
8399,01,005600,001,5240,,3,6,12,12,AUTAUGA BAL. OF CO.. . . . . . . .,2,2,130000,0,0,0,0,0,0,0,0,0,2,2,130000,0,0,0,0,0,0,0,0,0
8399,01,005700,069,9999,,3,6,12,12,AVON TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,006000,003,5160,,3,6,12,12,BAY MINETTE. . . . . . . . . . . .,19,19,754800,0,0,0,0,0,0,1,8,150000,19,19,754800,0,0,0,0,0,0,1,8,150000
8399,01,006200,097,5160,,3,6,12,12,BAYOU LA BATRE . . . . . . . . . .,3,3,74850,0,0,0,0,0,0,0,0,0,3,3,74850,0,0,0,0,0,0,0,0,0
8399,01,006300,085,9999,,3,6,12,12,BENTON TOWN (N). . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,006500,073,1000,,3,6,12,12,BESSEMER . . . . . . . . . . . . .,20,20,799720,0,0,0,0,0,0,0,0,0,20,20,799720,0,0,0,0,0,0,0,0,0
8399,01,007000,073,1000,,3,6,12,12,BIRMINGHAM # . . . . . . . . . . .,313,313,11161185,2,4,87500,7,28,352500,52,1096,20364051,313,313,11161185,2,4,87500,7,28,352500,52,1096,20364051
8399,01,007200,095,3440,,3,6,12,12,BOAZ . . . . . . . . . . . . . . .,20,20,637000,0,0,0,0,0,0,0,0,0,20,20,637000,0,0,0,0,0,0,0,0,0
8399,01,007300,041,9999,,3,6,12,12,BRANTLEY TOWN (N). . . . . . . . .,2,2,63246,0,0,0,0,0,0,0,0,0,2,2,63246,0,0,0,0,0,0,0,0,0
8399,01,008000,053,9999,,3,6,12,12,BREWTON. . . . . . . . . . . . . .,12,12,609500,1,2,120000,0,0,0,0,0,0,12,12,609500,1,2,120000,0,0,0,0,0,0
8399,01,008500,071,9999,,3,6,12,12,BRIDGEPORT . . . . . . . . . . . .,3,3,80000,0,0,0,0,0,0,0,0,0,3,3,80000,0,0,0,0,0,0,0,0,0
8399,01,009000,073,1000,,3,6,12,12,BROOKSIDE TOWN . . . . . . . . . .,1,1,20000,0,0,0,0,0,0,0,0,0,1,1,20000,0,0,0,0,0,0,0,0,0
8399,01,009250,023,9999,,3,6,12,12,BUTLER . . . . . . . . . . . . . .,3,3,94869,1,2,40750,0,0,0,0,0,0,3,3,94869,1,2,40750,0,0,0,0,0,0
8399,01,009500,117,1000,,3,6,12,12,CALERA TOWN. . . . . . . . . . . .,1,1,56000,0,0,0,0,0,0,6,48,900000,1,1,56000,0,0,0,0,0,0,6,48,900000
8399,01,009700,123,9999,,3,6,12,12,CAMP HILL TOWN . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,010000,127,1000,,3,6,0,0,CARBON HILL #. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,010200,019,9999,,3,6,12,12,CENTRE . . . . . . . . . . . . . .,1,1,22500,0,0,0,0,0,0,1,24,325000,1,1,22500,0,0,0,0,0,0,1,24,325000
8399,01,010300,129,9999,,3,6,12,12,CHATOM TOWN. . . . . . . . . . . .,1,1,18000,0,0,0,0,0,0,0,0,0,1,1,18000,0,0,0,0,0,0,0,0,0
8399,01,010400,033,2650,,3,6,2,2,CHEROKEE . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,010500,097,5160,,3,6,12,12,CHICKASAW. . . . . . . . . . . . .,1,1,16330,0,0,0,0,0,0,0,0,0,1,1,16330,0,0,0,0,0,0,0,0,0
8399,01,011000,121,9999,,3,6,12,12,CHILDERSBURG . . . . . . . . . . .,3,3,160000,0,0,0,0,0,0,0,0,0,3,3,160000,0,0,0,0,0,0,0,0,0
8399,01,011500,097,5160,,3,6,12,12,CITRONELLE . . . . . . . . . . . .,25,25,1577471,0,0,0,0,0,0,0,0,0,25,25,1577471,0,0,0,0,0,0,0,0,0
8399,01,012000,021,9999,,3,6,1,1,CLANTON. . . . . . . . . . . . . .,12,12,1179260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,012200,005,9999,,3,6,12,12,CLAYTON TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,012525,061,9999,,3,6,12,12,COFFEE SPRINGS TOWN. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,012600,049,9999,,3,6,11,11,COLLINSVILLE TOWN. . . . . . . . .,1,1,31623,1,2,39263,0,0,0,0,0,0,1,1,31623,0,0,0,0,0,0,0,0,0
8399,01,013000,117,1000,,3,6,12,12,COLUMBIANA . . . . . . . . . . . .,6,6,177228,0,0,0,0,0,0,2,16,400000,6,6,177228,0,0,0,0,0,0,2,16,400000
8399,01,013225,127,1000,,3,6,12,12,CORDOVA. . . . . . . . . . . . . .,6,6,325000,0,0,0,0,0,0,0,0,0,6,6,325000,0,0,0,0,0,0,0,0,0
8399,01,013300,069,9999,,3,6,12,12,COTTONWOOD TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,013350,097,5160,,3,6,12,12,CREOLA TOWN (N). . . . . . . . . .,6,6,460145,0,0,0,0,0,0,0,0,0,6,6,460145,0,0,0,0,0,0,0,0,0
8399,01,013400,049,9999,,3,6,7,7,CROSSVILLE TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,013500,043,9999,,3,6,12,12,CULLMAN. . . . . . . . . . . . . .,17,17,824100,1,2,40000,2,7,128000,2,21,175000,17,17,824100,1,2,40000,2,7,128000,2,21,175000
8399,01,014000,003,5160,,3,6,12,12,DAPHNE . . . . . . . . . . . . . .,15,15,769550,0,0,0,0,0,0,0,0,0,15,15,769550,0,0,0,0,0,0,0,0,0
8399,01,014500,103,9999,,3,6,12,12,DECATUR. . . . . . . . . . . . . .,174,174,5917798,0,0,0,12,47,659000,6,315,6120954,174,174,5917798,0,0,0,12,47,659000,6,315,6120954
8399,01,014800,123,9999,,3,6,12,12,DADEVILLE. . . . . . . . . . . . .,11,11,281150,0,0,0,0,0,0,0,0,0,11,11,281150,0,0,0,0,0,0,0,0,0
8399,01,014900,045,9999,,3,6,12,12,DALEVILLE. . . . . . . . . . . . .,37,37,974000,0,0,0,10,40,600000,0,0,0,37,37,974000,0,0,0,10,40,600000,0,0,0
8399,01,015000,091,9999,,3,6,12,12,DEMOPOLIS. . . . . . . . . . . . .,87,87,2763630,0,0,0,0,0,0,0,0,0,87,87,2763630,0,0,0,0,0,0,0,0,0
8399,01,015300,075,9999,,3,6,12,12,DETROIT TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,015500,127,1000,,3,6,12,12,DORA . . . . . . . . . . . . . . .,1,1,31500,0,0,0,0,0,0,0,0,0,1,1,31500,0,0,0,0,0,0,0,0,0
8399,01,016000,069,9999,,3,6,12,12,DOTHAN . . . . . . . . . . . . . .,265,265,4956722,0,0,0,8,32,434000,15,116,2369600,265,265,4956722,0,0,0,8,32,434000,15,116,2369600
8399,01,016200,133,9999,,3,6,12,12,DOUBLE SPRINGS . . . . . . . . . .,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
8399,01,016350,053,9999,,3,6,0,0,EAST BREWTON . . . . . . . . . . .,1,1,10876,0,0,0,0,0,0,8,53,819525,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,016500,051,5240,,3,6,12,12,ECLECTIC TOWN. . . . . . . . . . .,1,1,31623,0,0,0,0,0,0,0,0,0,1,1,31623,0,0,0,0,0,0,0,0,0
8399,01,017000,031,9999,,3,6,12,12,ELBA . . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,01,017200,003,5160,,3,6,12,12,ELBERTA TOWN . . . . . . . . . . .,1,1,21200,0,0,0,0,0,0,0,0,0,1,1,21200,0,0,0,0,0,0,0,0,0
8399,01,017500,031,9999,,3,6,12,12,ENTERPRISE . . . . . . . . . . . .,247,247,10432230,8,16,80000,5,20,309000,9,65,896000,247,247,10432230,8,16,80000,5,20,309000,9,65,896000
8399,01,018000,005,9999,,3,6,12,12,EUFAULA. . . . . . . . . . . . . .,70,70,4141848,0,0,0,1,4,180810,0,0,0,70,70,4141848,0,0,0,1,4,180810,0,0,0
8399,01,018500,063,9999,,3,6,12,12,EUTAW. . . . . . . . . . . . . . .,9,9,298500,0,0,0,0,0,0,0,0,0,9,9,298500,0,0,0,0,0,0,0,0,0
8399,01,019000,035,9999,,3,6,1,1,EVERGREEN. . . . . . . . . . . . .,7,7,252600,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
8399,01,019500,073,1000,,3,6,12,12,FAIRFIELD. . . . . . . . . . . . .,2,2,65000,0,0,0,0,0,0,0,0,0,2,2,65000,0,0,0,0,0,0,0,0,0
8399,01,020000,003,5160,,3,6,12,12,FAIRHOPE . . . . . . . . . . . . .,35,35,1705900,0,0,0,17,61,1156000,0,0,0,35,35,1705900,0,0,0,17,61,1156000,0,0,0
8399,01,020200,103,9999,,3,6,12,12,FALKVILLE. . . . . . . . . . . . .,5,5,67800,0,0,0,0,0,0,0,0,0,5,5,67800,0,0,0,0,0,0,0,0,0
8399,01,020500,057,9999,,3,6,12,12,FAYETTE. . . . . . . . . . . . . .,14,14,604900,0,0,0,0,0,0,0,0,0,14,14,604900,0,0,0,0,0,0,0,0,0
8399,01,020700,103,9999,,3,6,12,12,FLINT CITY TOWN. . . . . . . . . .,1,1,36000,0,0,0,0,0,0,0,0,0,1,1,36000,0,0,0,0,0,0,0,0,0
8399,01,021000,053,9999,,3,6,12,12,FLOMATON TOWN. . . . . . . . . . .,3,3,113000,0,0,0,0,0,0,0,0,0,3,3,113000,0,0,0,0,0,0,0,0,0
8399,01,021300,039,9999,,3,6,12,12,FLORALA. . . . . . . . . . . . . .,4,4,89500,0,0,0,0,0,0,0,0,0,4,4,89500,0,0,0,0,0,0,0,0,0
