Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8199,01,000300,067,,,,,12,12,ABBEVILLE. . . . . . . . . . . . .,2,2,49000,0,0,0,0,0,0,0,0,0,2,2,49000,0,0,0,0,0,0,0,0,0
8199,01,000500,073,,,,,12,12,ADAMSVILLE . . . . . . . . . . . .,1,1,66250,0,0,0,0,0,0,0,0,0,1,1,66250,0,0,0,0,0,0,0,0,0
8199,01,000700,133,,,,,12,12,ADDISON TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,000900,117,,,,,12,12,ALABASTER. . . . . . . . . . . . .,25,25,836770,0,0,0,0,0,0,0,0,0,25,25,836770,0,0,0,0,0,0,0,0,0
8199,01,001000,095,,,,,12,12,ALBERTVILLE. . . . . . . . . . . .,27,27,617800,0,0,0,0,0,0,6,85,1760000,27,27,617800,0,0,0,0,0,0,6,85,1760000
8199,01,001500,123,,,,,12,12,ALEXANDER CITY . . . . . . . . . .,35,35,1301900,0,0,0,0,0,0,0,0,0,35,35,1301900,0,0,0,0,0,0,0,0,0
8199,01,001700,107,,,,,12,12,ALICEVILLE . . . . . . . . . . . .,2,2,190000,28,56,1000000,0,0,0,0,0,0,2,2,190000,28,56,1000000,0,0,0,0,0,0
8199,01,002000,039,,,,,12,12,ANDALUSIA. . . . . . . . . . . . .,32,32,1130490,0,0,0,0,0,0,0,0,0,32,32,1130490,0,0,0,0,0,0,0,0,0
8199,01,002500,015,,,,,12,12,ANNISTON . . . . . . . . . . . . .,42,42,2263000,0,0,0,0,0,0,0,0,0,42,42,2263000,0,0,0,0,0,0,0,0,0
8199,01,002700,095,,,,,11,11,ARAB . . . . . . . . . . . . . . .,17,17,849288,0,0,0,0,0,0,0,0,0,14,14,630000,0,0,0,0,0,0,0,0,0
8199,01,002900,045,,,,,12,12,ARITON TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,003000,069,,,,,12,12,ASHFORD TOWN . . . . . . . . . . .,2,2,90000,0,0,0,0,0,0,0,0,0,2,2,90000,0,0,0,0,0,0,0,0,0
8199,01,003200,027,,,,,12,12,ASHLAND TOWN . . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8199,01,003500,115,,,,,12,12,ASHVILLE TOWN. . . . . . . . . . .,2,2,40000,0,0,0,0,0,0,0,0,0,2,2,40000,0,0,0,0,0,0,0,0,0
8199,01,004000,083,,,,,12,12,ATHENS . . . . . . . . . . . . . .,56,56,1993735,0,0,0,4,16,446052,4,64,1043346,56,56,1993735,0,0,0,4,16,446052,4,64,1043346
8199,01,004500,053,,,,,12,12,ATMORE . . . . . . . . . . . . . .,9,9,276500,1,2,50000,13,48,1200000,0,0,0,9,9,276500,1,2,50000,13,48,1200000,0,0,0
8199,01,005000,055,,,,,12,12,ATTALLA. . . . . . . . . . . . . .,3,3,75000,0,0,0,0,0,0,0,0,0,3,3,75000,0,0,0,0,0,0,0,0,0
8199,01,005500,081,,,,,12,12,AUBURN . . . . . . . . . . . . . .,18,18,1369400,5,10,345150,1,4,104000,2,107,4838050,18,18,1369400,5,10,345150,1,4,104000,2,107,4838050
8199,01,005600,001,,,,,12,12,AUTAUGA BAL. OF CO.. . . . . . . .,6,6,215500,0,0,0,0,0,0,0,0,0,6,6,215500,0,0,0,0,0,0,0,0,0
8199,01,005700,069,,,,,12,12,AVON TOWN. . . . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8199,01,006000,003,,,,,12,12,BAY MINETTE. . . . . . . . . . . .,36,36,938875,0,0,0,0,0,0,2,40,600000,36,36,938875,0,0,0,0,0,0,2,40,600000
8199,01,006200,097,,,,,12,12,BAYOU LA BATRE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,006300,085,,,,,12,12,BENTON TOWN (N). . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,006500,073,,,,,12,12,BESSEMER . . . . . . . . . . . . .,24,24,907094,0,0,0,0,0,0,0,0,0,24,24,907094,0,0,0,0,0,0,0,0,0
8199,01,007000,073,,,,,12,12,BIRMINGHAM # . . . . . . . . . . .,674,674,18385982,2,4,54000,15,60,1345600,65,648,12029558,674,674,18385982,2,4,54000,15,60,1345600,65,648,12029558
8199,01,007200,095,,,,,12,12,BOAZ . . . . . . . . . . . . . . .,55,55,1639000,0,0,0,0,0,0,0,0,0,55,55,1639000,0,0,0,0,0,0,0,0,0
8199,01,008000,053,,,,,12,12,BREWTON. . . . . . . . . . . . . .,17,17,641545,0,0,0,0,0,0,1,8,96000,17,17,641545,0,0,0,0,0,0,1,8,96000
8199,01,008500,071,,,,,12,12,BRIDGEPORT . . . . . . . . . . . .,1,1,37000,0,0,0,6,24,300000,0,0,0,1,1,37000,0,0,0,6,24,300000,0,0,0
8199,01,009000,073,,,,,12,12,BROOKSIDE TOWN . . . . . . . . . .,2,2,64000,0,0,0,0,0,0,0,0,0,2,2,64000,0,0,0,0,0,0,0,0,0
8199,01,009100,073,,,,,3,3,BROWNVILLE # . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,009150,011,,,,,0,0,BULLOCK CO. UNINC. AREA (N). . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,009250,023,,,,,12,12,BUTLER . . . . . . . . . . . . . .,3,3,90135,0,0,0,0,0,0,0,0,0,3,3,90135,0,0,0,0,0,0,0,0,0
8199,01,009500,117,,,,,12,12,CALERA TOWN. . . . . . . . . . . .,2,2,47000,0,0,0,0,0,0,0,0,0,2,2,47000,0,0,0,0,0,0,0,0,0
8199,01,009700,123,,,,,12,12,CAMP HILL TOWN . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,010000,127,,,,,0,0,CARBON HILL #. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,010200,019,,,,,12,12,CENTRE . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,010300,129,,,,,12,12,CHATOM TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,010400,033,,,,,0,0,CHEROKEE . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,010500,097,,,,,12,12,CHICKASAW. . . . . . . . . . . . .,4,4,96848,2,4,49440,0,0,0,0,0,0,4,4,96848,2,4,49440,0,0,0,0,0,0
8199,01,011000,121,,,,,12,12,CHILDERSBURG . . . . . . . . . . .,6,6,206250,0,0,0,0,0,0,0,0,0,6,6,206250,0,0,0,0,0,0,0,0,0
8199,01,011500,097,,,,,12,12,CITRONELLE . . . . . . . . . . . .,24,24,717930,0,0,0,0,0,0,0,0,0,24,24,717930,0,0,0,0,0,0,0,0,0
8199,01,012000,021,,,,,9,9,CLANTON. . . . . . . . . . . . . .,10,10,309275,1,2,26850,0,0,0,0,0,0,2,2,49000,1,2,26850,0,0,0,0,0,0
8199,01,012200,005,,,,,12,12,CLAYTON TOWN . . . . . . . . . . .,3,3,92000,0,0,0,0,0,0,6,32,606200,3,3,92000,0,0,0,0,0,0,6,32,606200
8199,01,012525,061,,,,,12,12,COFFEE SPRINGS TOWN. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,012600,049,,,,,12,12,COLLINSVILLE TOWN. . . . . . . . .,7,7,175000,0,0,0,0,0,0,0,0,0,7,7,175000,0,0,0,0,0,0,0,0,0
8199,01,013000,117,,,,,12,12,COLUMBIANA . . . . . . . . . . . .,5,5,178300,0,0,0,0,0,0,0,0,0,5,5,178300,0,0,0,0,0,0,0,0,0
8199,01,013225,127,,,,,9,9,CORDOVA. . . . . . . . . . . . . .,4,4,112000,0,0,0,0,0,0,0,0,0,4,4,112000,0,0,0,0,0,0,0,0,0
8199,01,013300,069,,,,,12,12,COTTONWOOD TOWN. . . . . . . . . .,1,1,12000,5,10,40000,0,0,0,0,0,0,1,1,12000,5,10,40000,0,0,0,0,0,0
8199,01,013400,049,,,,,6,6,CROSSVILLE TOWN. . . . . . . . . .,3,3,57188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,013500,043,,,,,12,12,CULLMAN. . . . . . . . . . . . . .,9,9,440490,1,2,19000,0,0,0,0,0,0,9,9,440490,1,2,19000,0,0,0,0,0,0
8199,01,014000,003,,,,,12,12,DAPHNE . . . . . . . . . . . . . .,6,6,344500,0,0,0,0,0,0,0,0,0,6,6,344500,0,0,0,0,0,0,0,0,0
8199,01,014500,103,,,,,12,12,DECATUR. . . . . . . . . . . . . .,83,83,2495697,0,0,0,4,16,265000,6,38,657000,83,83,2495697,0,0,0,4,16,265000,6,38,657000
8199,01,014800,123,,,,,11,11,DADEVILLE. . . . . . . . . . . . .,16,16,372752,0,0,0,0,0,0,1,24,300000,14,14,341000,0,0,0,0,0,0,1,24,300000
8199,01,014900,045,,,,,12,12,DALEVILLE. . . . . . . . . . . . .,6,6,177800,0,0,0,0,0,0,0,0,0,6,6,177800,0,0,0,0,0,0,0,0,0
8199,01,015000,091,,,,,12,12,DEMOPOLIS. . . . . . . . . . . . .,14,14,489000,0,0,0,0,0,0,0,0,0,14,14,489000,0,0,0,0,0,0,0,0,0
8199,01,015300,075,,,,,12,12,DETROIT TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,015500,127,,,,,7,7,DORA TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,016000,069,,,,,12,12,DOTHAN . . . . . . . . . . . . . .,209,209,3995122,3,6,49248,3,11,138500,9,52,800000,209,209,3995122,3,6,49248,3,11,138500,9,52,800000
8199,01,016200,133,,,,,12,12,DOUBLE SPRINGS . . . . . . . . . .,1,1,7000,0,0,0,0,0,0,0,0,0,1,1,7000,0,0,0,0,0,0,0,0,0
8199,01,016350,053,,,,,3,3,EAST BREWTON . . . . . . . . . . .,5,5,88580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,016500,051,,,,,12,12,ECLECTIC TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,017000,031,,,,,12,12,ELBA . . . . . . . . . . . . . . .,2,2,48255,0,0,0,0,0,0,1,30,850000,2,2,48255,0,0,0,0,0,0,1,30,850000
8199,01,017200,003,,,,,12,12,ELBERTA TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,017500,031,,,,,12,12,ENTERPRISE . . . . . . . . . . . .,103,103,3542000,0,0,0,33,125,1818000,6,42,723000,103,103,3542000,0,0,0,33,125,1818000,6,42,723000
8199,01,018000,005,,,,,12,12,EUFAULA. . . . . . . . . . . . . .,36,36,1542275,0,0,0,0,0,0,10,76,2565013,36,36,1542275,0,0,0,0,0,0,10,76,2565013
8199,01,018500,063,,,,,9,9,EUTAW. . . . . . . . . . . . . . .,7,7,240314,0,0,0,0,0,0,0,0,0,5,5,184050,0,0,0,0,0,0,0,0,0
8199,01,019000,035,,,,,0,0,EVERGREEN. . . . . . . . . . . . .,12,12,307730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,019500,073,,,,,12,12,FAIRFIELD. . . . . . . . . . . . .,3,3,158000,0,0,0,0,0,0,0,0,0,3,3,158000,0,0,0,0,0,0,0,0,0
8199,01,020000,003,,,,,9,9,FAIRHOPE . . . . . . . . . . . . .,36,36,1390602,0,0,0,0,0,0,8,50,600000,30,30,1139845,0,0,0,0,0,0,8,50,600000
8199,01,020200,103,,,,,12,12,FALKVILLE. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,020500,057,,,,,12,12,FAYETTE. . . . . . . . . . . . . .,6,6,229500,0,0,0,0,0,0,0,0,0,6,6,229500,0,0,0,0,0,0,0,0,0
8199,01,020700,103,,,,,12,12,FLINT CITY TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,021000,053,,,,,12,12,FLOMATON TOWN. . . . . . . . . . .,9,9,270500,0,0,0,0,0,0,0,0,0,9,9,270500,0,0,0,0,0,0,0,0,0
8199,01,021300,039,,,,,12,12,FLORALA. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,01,021500,077,,,,,12,12,FLORENCE . . . . . . . . . . . . .,44,44,2001196,0,0,0,0,0,0,10,184,4931284,44,44,2001196,0,0,0,0,0,0,10,184,4931284
8199,01,022000,003,,,,,12,12,FOLEY. . . . . . . . . . . . . . .,12,12,514105,0,0,0,1,4,68500,0,0,0,12,12,514105,0,0,0,1,4,68500,0,0,0
8199,01,022500,049,,,,,12,12,FORT PAYNE . . . . . . . . . . . .,36,36,1009390,0,0,0,1,4,15000,0,0,0,36,36,1009390,0,0,0,1,4,15000,0,0,0
