Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202112,104,10580,C,Albany-Schenectady-Troy  NY ,1367,1367,406091,20,40,8237,25,95,12323,46,1191,186027,1158,1158,346482,16,32,6969,23,89,11368,29,718,90359
202112,104,24020, ,Glens Falls  NY ,251,251,64710,0,0,0,0,0,0,11,128,37187,151,151,40158,0,0,0,0,0,0,11,128,37187
202112,106,10740,C,Albuquerque  NM ,2535,2535,645001,26,52,9669,6,24,2602,52,1410,101148,2380,2380,605701,26,52,9669,6,24,2602,36,1314,97148
202112,106,42140,C,Santa Fe  NM ,240,240,64083,0,0,0,0,0,0,44,699,79559,0,0,0,0,0,0,0,0,0,0,0,0
202112,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,108,11100, ,Amarillo  TX ,542,542,128894,16,32,4110,0,0,0,0,0,0,542,542,128894,16,32,4110,0,0,0,0,0,0
202112,118,11540, ,Appleton  WI ,458,458,164032,39,78,15610,0,0,0,58,598,54922,458,458,164032,39,78,15610,0,0,0,58,598,54922
202112,118,36780, ,Oshkosh-Neenah  WI ,272,272,84682,21,42,7090,0,0,0,31,459,43488,272,272,84682,21,42,7090,0,0,0,31,459,43488
202112,120,11700, ,Asheville  NC ,2405,2405,782178,4,8,1381,0,0,0,46,982,108981,827,827,286274,3,6,940,0,0,0,4,64,3761
202112,122,12020, ,Athens-Clarke County  GA ,365,365,122390,12,24,2497,12,46,5875,48,922,101154,365,365,122390,12,24,2497,12,46,5875,48,922,101154
202112,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,31766,31766,7542484,38,76,12288,44,152,31971,289,7302,1083403,27082,27082,6490658,35,70,11533,24,82,19512,219,6200,885893
202112,122,23580, ,Gainesville  GA ,952,952,224746,2,4,387,9,31,4413,24,601,74547,229,229,51726,1,2,175,9,31,4413,24,601,74547
202112,122,40660,C,Rome  GA ,204,204,61657,0,0,0,0,0,0,0,0,0,204,204,61657,0,0,0,0,0,0,0,0,0
202112,140,13460,C,Bend  OR ,1734,1734,568986,56,112,16125,9,32,3537,43,859,107590,1734,1734,568986,56,112,16125,9,32,3537,43,859,107590
202112,142,13820,C,Birmingham-Hoover  AL ,3417,3417,1000917,2,4,2823,1,3,300,6,544,43666,2594,2594,720551,2,4,2823,1,3,300,6,544,43666
202112,144,14020,C,Bloomington  IN ,254,254,69969,6,12,1500,3,10,1444,37,1810,198625,254,254,69969,6,12,1500,3,10,1444,37,1810,198625
202112,145,14010, ,Bloomington  IL ,163,163,37145,8,16,1168,0,0,0,5,62,3830,95,95,20899,0,0,0,0,0,0,5,62,3830
202112,146,14100,C,Bloomsburg-Berwick  PA ,90,90,26574,0,0,0,0,0,0,2,72,6532,54,54,17470,0,0,0,0,0,0,2,72,6532
202112,147,14260,C,Boise City  ID ,8337,8337,2161583,36,72,14324,146,581,66827,179,3201,421424,8092,8092,2107265,35,70,13994,145,577,66367,168,2776,359434
202112,148,12700, ,Barnstable Town  MA ,91,91,46883,1,2,250,0,0,0,0,0,0,23,23,12965,1,2,250,0,0,0,0,0,0
202112,148,14460,C,Boston-Cambridge-Newton  MA-NH ,4920,4920,1713248,274,548,121782,106,347,66292,613,10634,1758207,2564,2564,1057657,188,376,85490,76,254,50597,145,6517,1224497
202112,148,31700, ,Manchester-Nashua  NH ,361,361,87396,18,36,6126,0,0,0,2,32,6000,175,175,54300,8,16,3132,0,0,0,2,32,6000
202112,148,39300,C,Providence-Warwick  RI-MA ,1805,1805,442671,103,206,26612,25,95,9713,17,215,20155,997,997,257867,68,136,18726,20,79,8228,4,32,2659
202112,148,49340, ,Worcester  MA-CT ,168,168,45521,0,0,0,0,0,0,1,6,108,115,115,32154,0,0,0,0,0,0,0,0,0
202112,150,14540, ,Bowling Green  KY ,1090,1090,243182,6,12,1200,0,0,0,95,1050,96809,1090,1090,243182,6,12,1200,0,0,0,95,1050,96809
202112,154,15180, ,Brownsville-Harlingen  TX ,1289,1289,149905,37,74,6352,10,32,3569,14,168,14717,393,393,55434,4,8,462,2,8,271,2,12,547
202112,160,15380,C,Buffalo-Cheektowaga  NY ,978,978,366190,28,56,10054,11,43,21260,40,474,81273,869,869,341499,27,54,9954,10,39,20976,21,211,22546
202112,162,15540, ,Burlington-South Burlington  VT ,292,292,94748,26,52,10629,1,4,523,15,323,37846,112,112,36990,7,14,2737,1,4,523,5,163,22366
202112,163,15980,C,Cape Coral-Fort Myers  FL ,11016,11016,2406205,284,568,62586,19,75,21282,68,1735,181543,11016,11016,2406205,284,568,62586,19,75,21282,68,1735,181543
202112,163,34940, ,Naples-Marco Island  FL ,4123,4123,1289507,7,14,4858,45,169,29852,73,2203,426608,4123,4123,1289507,7,14,4858,45,169,29852,73,2203,426608
202112,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,168,16300, ,Cedar Rapids  IA ,388,388,72906,32,64,9214,2,8,1237,12,250,23207,388,388,72906,32,64,9214,2,8,1237,12,250,23207
202112,168,26980, ,Iowa City  IA ,391,391,108680,8,16,3179,8,29,6924,11,340,59322,365,365,104847,6,12,2578,8,29,6924,11,340,59322
202112,170,16620, ,Charleston  WV ,187,187,21682,1,2,180,0,0,0,1,40,4755,176,176,20495,1,2,180,0,0,0,1,40,4755
