Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202099,104,10580,C,Albany-Schenectady-Troy  NY ,1299,1299,346666,21,42,7315,20,77,12688,63,628,67445,1128,1128,297474,20,40,7155,20,77,12688,52,567,64533
202099,104,24020, ,Glens Falls  NY ,234,234,60734,0,0,0,0,0,0,1,72,17000,147,147,39534,0,0,0,0,0,0,1,72,17000
202099,106,10740,C,Albuquerque  NM ,1925,1925,489907,0,0,0,7,21,2293,12,68,2833,1190,1190,328326,0,0,0,0,0,0,0,0,0
202099,106,42140,C,Santa Fe  NM ,279,279,75790,0,0,0,0,0,0,23,298,41801,279,279,75790,0,0,0,0,0,0,23,298,41801
202099,107,11020, ,Altoona  PA ,96,96,19639,0,0,0,0,0,0,0,0,0,95,95,19509,0,0,0,0,0,0,0,0,0
202099,108,11100, ,Amarillo  TX ,721,721,169171,8,16,1976,0,0,0,39,285,33815,721,721,169171,8,16,1976,0,0,0,39,285,33815
202099,118,11540, ,Appleton  WI ,594,594,174170,44,88,15255,0,0,0,47,629,71342,591,591,173304,44,88,15255,0,0,0,47,629,71342
202099,118,36780, ,Oshkosh-Neenah  WI ,252,252,76992,17,34,5517,1,3,450,19,265,23487,252,252,76992,17,34,5517,1,3,450,19,265,23487
202099,120,11700, ,Asheville  NC ,2335,2335,688297,9,18,3750,0,0,0,53,1079,106886,1938,1938,608864,9,18,3750,0,0,0,40,1002,85564
202099,122,12020, ,Athens-Clarke County  GA ,857,857,222398,116,232,33068,34,129,11273,0,0,0,782,782,219263,116,232,33068,34,129,11273,0,0,0
202099,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,28632,28632,6649888,48,96,11558,64,228,31836,149,3390,463571,27489,27489,6442473,48,96,11558,64,228,31836,144,3363,455471
202099,122,23580, ,Gainesville  GA ,1270,1270,288860,4,8,572,6,21,3885,22,407,54093,741,741,165610,4,8,572,6,21,3885,22,407,54093
202099,122,40660,C,Rome  GA ,282,282,46376,0,0,0,0,0,0,0,0,0,282,282,46376,0,0,0,0,0,0,0,0,0
202099,140,13460,C,Bend  OR ,1734,1734,453977,64,128,15944,5,17,2913,18,459,72921,1734,1734,453977,64,128,15944,5,17,2913,18,459,72921
202099,142,13820,C,Birmingham-Hoover  AL ,3512,3512,1002010,13,26,3388,0,0,0,21,307,31215,3256,3256,945759,2,4,740,0,0,0,8,200,20331
202099,144,14020,C,Bloomington  IN ,283,283,75861,10,20,2840,0,0,0,12,347,40746,112,112,30466,2,4,601,0,0,0,4,53,6622
202099,145,14010, ,Bloomington  IL ,162,162,37567,11,22,1992,0,0,0,5,81,10391,161,161,37344,11,22,1992,0,0,0,5,81,10391
202099,146,14100,C,Bloomsburg-Berwick  PA ,86,86,20261,2,4,480,0,0,0,0,0,0,72,72,17521,2,4,480,0,0,0,0,0,0
202099,147,14260,C,Boise City  ID ,8158,8158,1943295,72,144,22049,92,351,50063,65,1109,128311,7965,7965,1899798,72,144,22049,92,351,50063,65,1109,128311
202099,148,12700, ,Barnstable Town  MA ,536,536,265948,20,40,5831,2,6,900,1,10,1500,420,420,211091,19,38,5523,2,6,900,1,10,1500
202099,148,14460,C,Boston-Cambridge-Newton  MA-NH ,4457,4457,1393245,281,562,110628,92,309,56744,490,8920,2324689,3251,3251,1067037,232,464,88100,79,269,50235,160,6389,2067780
202099,148,31700, ,Manchester-Nashua  NH ,666,666,161917,29,58,7940,1,3,350,4,141,11591,464,464,104130,26,52,6603,1,3,350,4,141,11591
202099,148,39300,C,Providence-Warwick  RI-MA ,1621,1621,389730,116,232,25339,23,86,8048,18,129,16353,1378,1378,346378,116,232,25339,23,86,8048,18,129,16353
202099,148,49340, ,Worcester  MA-CT ,1284,1284,311827,20,40,5987,0,0,0,11,506,61727,643,643,152599,14,28,3977,0,0,0,2,22,2195
202099,150,14540, ,Bowling Green  KY ,806,806,170184,4,8,1277,5,20,1245,16,144,7286,802,802,169584,4,8,1277,4,16,945,16,144,7286
202099,154,15180, ,Brownsville-Harlingen  TX ,1576,1576,182105,34,68,4589,20,68,7524,10,192,14148,904,904,102277,22,44,2467,18,61,7190,7,106,8170
202099,160,15380,C,Buffalo-Cheektowaga  NY ,912,912,300792,16,32,5783,8,31,7187,37,469,64979,847,847,287795,16,32,5783,8,31,7187,22,249,16927
202099,162,15540, ,Burlington-South Burlington  VT ,410,410,122826,20,40,6903,7,24,2585,21,629,57948,351,351,106449,15,30,5301,6,20,2392,17,520,43480
202099,163,15980,C,Cape Coral-Fort Myers  FL ,6828,6828,1435875,224,448,50014,27,108,27953,115,3289,430915,6812,6812,1432642,223,446,49868,27,108,27953,113,3254,426952
202099,163,34940, ,Naples-Marco Island  FL ,3256,3256,1109344,1,2,240,37,137,28954,50,1078,332591,3256,3256,1109344,1,2,240,37,137,28954,50,1078,332591
202099,164,16020, ,Cape Girardeau  MO-IL ,79,79,22141,3,6,898,5,20,717,2,36,4156,67,67,19825,2,4,650,4,16,400,2,36,4156
202099,168,16300, ,Cedar Rapids  IA ,453,453,74160,44,88,10356,6,22,2700,3,81,9797,450,450,73557,43,86,10136,6,22,2700,3,81,9797
202099,168,26980, ,Iowa City  IA ,537,537,139933,8,16,3642,16,63,8678,10,403,44357,466,466,126763,7,14,3089,15,59,8004,10,403,44357
202099,170,16620, ,Charleston  WV ,296,296,28583,0,0,0,1,4,240,2,36,4360,253,253,22653,0,0,0,1,4,240,2,36,4360
