Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
199899,0040,9999,,Abilene  TX MSA ,250,250,32745,2,4,180,0,0,0,0,0,0,250,250,32745,2,4,180,0,0,0,0,0,0
199899,0120,9999,,Albany  GA MSA ,599,599,65788,2,4,311,0,0,0,1,8,498,599,599,65788,2,4,311,0,0,0,1,8,498
199899,0160,9999,,Albany-Schenectady-Troy  NY MSA ,2291,2291,290925,14,28,2475,11,41,1624,47,1038,54232,2137,2137,278221,12,24,2255,11,41,1624,39,972,50392
199899,0200,9999,,Albuquerque  NM MSA ,4947,4947,440979,0,0,0,8,31,1672,13,388,12679,3895,3895,381044,0,0,0,8,31,1672,2,324,10663
199899,0220,9999,,Alexandria  LA MSA ,395,395,44790,1,2,100,1,4,325,4,96,4077,389,389,44373,1,2,100,1,4,325,4,96,4077
199899,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,2355,2355,275485,6,12,678,18,67,3278,8,174,9311,2241,2241,264427,6,12,678,12,48,2741,8,174,9311
199899,0280,9999,,Altoona  PA MSA ,259,259,26222,0,0,0,1,4,60,5,132,8381,238,238,24592,0,0,0,1,4,60,5,132,8381
199899,0320,9999,,Amarillo  TX MSA ,490,490,66215,2,4,178,0,0,0,0,0,0,490,490,66215,2,4,178,0,0,0,0,0,0
199899,0380,9999,,Anchorage  AK MSA ,1152,1152,204674,42,84,10166,71,266,28150,10,199,17242,1054,1054,187952,37,74,8939,69,258,27232,8,183,15813
199899,0450,9999,,Anniston  AL MSA ,166,166,14727,3,6,140,2,8,200,14,87,3911,65,65,5018,3,6,140,2,8,200,1,5,155
199899,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,1863,1863,233115,82,164,12052,14,51,2817,70,680,29076,1762,1762,219824,77,154,11230,14,51,2817,67,657,27868
199899,0480,9999,,Asheville  NC MSA ,1242,1242,138044,32,64,3875,11,41,2132,16,190,7919,1202,1202,134404,32,64,3875,11,41,2132,16,190,7919
199899,0500,9999,,Athens  GA MSA ,1080,1080,110555,68,136,7118,5,15,1429,11,215,10378,1073,1073,109757,68,136,7118,5,15,1429,11,215,10378
199899,0520,9999,,Atlanta  GA MSA ,45786,45786,4949265,94,188,8641,66,255,12854,548,11574,528186,45735,45735,4946292,94,188,8641,66,255,12854,548,11574,528186
199899,0580,9999,,Auburn-Opelika  AL MSA ,274,274,37261,76,152,7838,16,59,2910,27,294,12710,274,274,37261,76,152,7838,16,59,2910,27,294,12710
199899,0600,9999,,Augusta-Aiken  GA-SC MSA ,2483,2483,233649,0,0,0,7,28,481,37,462,10794,2392,2392,226135,0,0,0,7,28,481,37,462,10794
199899,0640,9999,,Austin-San Marcos  TX MSA ,10805,10805,1139276,97,194,11534,79,296,13588,289,5128,178878,10744,10744,1131927,97,194,11534,79,296,13588,289,5128,178878
199899,0680,9999,,Bakersfield  CA MSA ,2841,2841,295212,23,46,2724,62,213,12485,12,325,18839,2824,2824,293362,23,46,2724,62,213,12485,2,255,16189
199899,0730,9999,,Bangor  ME MSA ,195,195,17341,1,2,105,1,4,168,0,0,0,163,163,14571,1,2,105,1,4,168,0,0,0
199899,0740,9999,,Barnstable-Yarmouth  MA MSA ,1373,1373,212407,7,14,1568,10,30,3925,11,135,8531,1364,1364,211154,7,14,1568,10,30,3925,11,135,8531
199899,0760,9999,,Baton Rouge  LA MSA ,3122,3122,273468,8,16,407,1,3,150,76,809,32104,2442,2442,191662,8,16,407,1,3,150,76,809,32104
199899,0840,9999,,Beaumont-Port Arthur  TX MSA ,857,857,91692,11,22,2086,1,3,0,18,298,8563,823,823,88640,11,22,2086,0,0,0,18,298,8563
199899,0860,9999,,Bellingham  WA MSA ,921,921,127172,35,70,6932,2,7,473,6,59,2372,921,921,127172,35,70,6932,2,7,473,6,59,2372
199899,0870,9999,,Benton Harbor  MI MSA ,447,447,62691,4,8,715,0,0,0,9,214,11028,393,393,56387,4,8,715,0,0,0,2,136,6596
199899,0880,9999,,Billings  MT MSA ,363,363,43628,6,12,905,1,4,178,5,40,1657,363,363,43628,6,12,905,1,4,178,5,40,1657
199899,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,1892,1892,154385,8,16,879,6,22,691,107,1408,55330,1768,1768,143703,8,16,879,6,22,691,107,1408,55330
199899,0960,9999,,Binghamton  NY MSA ,215,215,25183,0,0,0,0,0,0,1,12,200,203,203,24104,0,0,0,0,0,0,1,12,200
199899,1000,9999,,Birmingham  AL MSA ,5076,5076,611924,1,2,188,8,30,2111,68,1253,49135,4916,4916,598117,1,2,188,8,30,2111,68,1253,49135
199899,1010,9999,,Bismarck  ND MSA ,419,419,53264,5,10,1105,8,31,2857,9,264,16425,418,418,53164,5,10,1105,8,31,2857,9,264,16425
