Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202211,104,10580,C,Albany-Schenectady-Troy  NY ,1170,1170,377481,35,70,16150,11,43,6962,65,1128,177168,713,713,219399,4,8,580,9,36,6185,25,709,131200
202211,104,24020,C,Glens Falls  NY ,225,225,65018,8,16,2913,6,22,2873,4,22,2855,216,216,63268,8,16,2913,6,22,2873,4,22,2855
202211,106,10740,C,Albuquerque  NM ,1919,1919,474472,0,0,0,1,4,400,22,995,95301,1796,1796,443272,0,0,0,1,4,400,7,898,91260
202211,106,42140,C,Santa Fe  NM ,166,166,78340,7,14,2062,0,0,0,15,267,25189,0,0,0,0,0,0,0,0,0,0,0,0
202211,107,11020,C,Altoona  PA ,81,81,22726,0,0,0,0,0,0,6,52,7654,37,37,12066,0,0,0,0,0,0,6,52,7654
202211,108,11100,C,Amarillo  TX ,739,739,185683,24,48,6215,1,4,601,2,72,9186,727,727,182353,24,48,6215,1,4,601,2,72,9186
202211,118,11540,C,Appleton  WI ,473,473,182198,47,94,17155,0,0,0,27,333,38552,393,393,154129,47,94,17155,0,0,0,9,183,24967
202211,118,36780,C,Oshkosh-Neenah  WI ,307,307,114021,15,30,6014,0,0,0,7,102,14332,288,288,107382,15,30,6014,0,0,0,7,102,14332
202211,120,11700,C,Asheville  NC ,2551,2551,934174,1,2,30,0,0,0,43,885,121362,1097,1097,409126,1,2,30,0,0,0,9,277,45858
202211,122,12020,C,Athens-Clarke County  GA ,765,765,230451,9,18,3233,3,12,1396,57,1425,160825,409,409,137303,9,18,3233,3,12,1396,57,1425,160825
202211,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,25278,25278,6571765,80,160,29849,85,307,43784,482,18497,2356654,21261,21261,5712910,80,160,29849,85,307,43784,442,17913,2270931
202211,122,23580,C,Gainesville  GA ,1141,1141,274314,1,2,198,12,44,4390,25,641,112681,270,270,69077,1,2,198,12,44,4390,25,641,112681
202211,122,40660,C,Rome  GA ,287,287,61552,0,0,0,0,0,0,0,0,0,287,287,61552,0,0,0,0,0,0,0,0,0
202211,140,13460,C,Bend  OR ,1122,1122,417284,48,96,19244,15,47,7513,34,489,66213,1122,1122,417284,48,96,19244,15,47,7513,34,489,66213
202211,142,13820,C,Birmingham-Hoover  AL ,2882,2882,931964,32,64,11110,12,46,6912,29,992,185049,2146,2146,642216,32,64,11110,12,46,6912,29,992,185049
202211,144,14020,C,Bloomington  IN ,330,330,105189,4,8,1027,0,0,0,9,201,24732,188,188,65632,3,6,852,0,0,0,9,201,24732
202211,145,14010,C,Bloomington  IL ,233,233,64004,6,12,980,0,0,0,3,118,11400,113,113,28529,0,0,0,0,0,0,3,118,11400
202211,146,14100,C,Bloomsburg-Berwick  PA ,94,94,27431,0,0,0,0,0,0,8,42,3810,32,32,9396,0,0,0,0,0,0,0,0,0
202211,147,14260,C,Boise City  ID ,5737,5737,1591805,36,72,13546,98,390,43002,194,3896,651030,5248,5248,1409436,36,72,13546,98,390,43002,194,3896,651030
202211,148,12700,C,Barnstable Town  MA ,509,509,293351,19,28,46386,5,15,3500,3,272,45112,358,358,207410,9,18,2090,5,15,3500,0,0,0
202211,148,14460,C,Boston-Cambridge-Newton  MA-NH ,3704,3704,1462861,212,424,100665,104,346,81500,439,8820,1994676,1922,1922,896435,162,324,78459,87,294,72011,129,5937,1593957
202211,148,31700,C,Manchester-Nashua  NH ,579,579,181351,18,36,7518,11,38,6180,3,154,15335,264,264,94301,11,22,4466,5,20,2948,3,154,15335
202211,148,39300,C,Providence-Warwick  RI-MA ,1456,1456,412257,109,218,32592,21,72,10747,19,267,35277,601,601,202065,52,104,16087,13,43,5517,2,24,2749
202211,148,49340,C,Worcester  MA-CT ,1026,1026,287963,44,88,17803,3,10,1845,46,1113,179167,557,557,154162,31,62,13380,3,10,1845,15,718,130834
202211,150,14540,C,Bowling Green  KY ,793,793,195681,4,8,834,9,35,3675,86,758,71477,790,790,195231,4,8,834,8,32,3450,86,758,71477
202211,154,15180,C,Brownsville-Harlingen  TX ,1645,1645,196459,63,126,11415,24,80,10318,28,275,24330,66,66,15474,0,0,0,0,0,0,0,0,0
202211,160,15380,C,Buffalo-Cheektowaga  NY ,1112,1112,390488,14,28,5360,15,55,11107,26,296,59245,902,902,340835,12,24,4760,13,49,10406,11,86,13594
202211,162,15540,C,Burlington-South Burlington  VT ,400,400,130922,17,34,7017,1,3,145,31,492,78613,263,263,91717,11,22,5013,0,0,0,14,372,64127
202211,163,15980,C,Cape Coral-Fort Myers  FL ,8809,8809,2052968,122,244,32780,30,116,15348,142,3360,424717,5045,5045,1039826,60,120,13941,24,95,12184,124,2476,358562
202211,163,34940,C,Naples-Marco Island  FL ,3275,3275,1493636,14,28,6504,43,167,39202,68,1389,288674,3275,3275,1493636,14,28,6504,43,167,39202,68,1389,288674
202211,164,16020,C,Cape Girardeau  MO-IL ,117,117,34022,5,10,2233,2,6,150,3,15,1732,0,0,0,0,0,0,0,0,0,0,0,0
202211,168,16300,C,Cedar Rapids  IA ,409,409,112885,30,60,11961,2,8,600,15,405,40128,383,383,105527,24,48,9311,2,8,600,15,405,40128
202211,168,26980,C,Iowa City  IA ,460,460,150482,41,82,19214,16,62,12280,14,776,135977,336,336,114656,7,14,4031,6,23,4718,10,664,125173
202211,170,16620,C,Charleston  WV ,154,154,21125,1,2,334,1,4,150,0,0,0,117,117,15556,1,2,334,1,4,150,0,0,0
