Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201799,104,10580,C,Albany-Schenectady-Troy  NY ,1212,1212,321587,30,60,8199,38,149,18158,62,925,96431,1048,1048,274728,29,58,7649,38,149,18158,40,750,75702
201799,104,24020, ,Glens Falls  NY ,260,260,68865,2,4,520,0,0,0,0,0,0,260,260,68865,2,4,520,0,0,0,0,0,0
201799,106,10740,C,Albuquerque  NM ,1996,1996,426932,3,6,723,1,3,252,24,251,20831,1000,1000,237075,1,2,178,0,0,0,0,0,0
201799,106,42140,C,Santa Fe  NM ,221,221,50801,0,0,0,0,0,0,0,0,0,167,167,37325,0,0,0,0,0,0,0,0,0
201799,108,11100, ,Amarillo  TX ,555,555,143598,6,12,1510,1,4,400,3,204,18184,555,555,143598,6,12,1510,1,4,400,3,204,18184
201799,118,11540, ,Appleton  WI ,616,616,155328,34,68,9037,0,0,0,17,246,17689,611,611,154065,34,68,9037,0,0,0,17,246,17689
201799,118,36780, ,Oshkosh-Neenah  WI ,327,327,82954,6,12,2074,0,0,0,21,210,16118,316,316,80434,6,12,2074,0,0,0,21,210,16118
201799,120,11700, ,Asheville  NC ,2103,2103,574856,5,10,597,0,0,0,41,658,46431,1784,1784,511031,5,10,597,0,0,0,29,596,29263
201799,122,12020, ,Athens-Clarke County  GA ,581,581,131214,3,6,832,2,8,1390,12,176,17104,514,514,124903,3,6,832,2,8,1390,12,176,17104
201799,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,24973,24973,5627013,15,30,5782,34,127,28567,183,8702,1068829,24439,24439,5525162,15,30,5782,34,127,28567,179,8578,1053388
201799,122,23580, ,Gainesville  GA ,1184,1184,230405,1,2,140,5,17,1819,6,160,19700,981,981,184150,1,2,140,0,0,0,6,160,19700
201799,140,13460, ,Bend-Redmond  OR ,1777,1777,468356,29,58,8214,0,0,0,8,220,32779,1739,1739,459902,29,58,8214,0,0,0,8,220,32779
201799,142,13820,C,Birmingham-Hoover  AL ,2677,2677,653095,1,2,108,1,4,875,1,6,650,2435,2435,603907,1,2,108,1,4,875,1,6,650
201799,144,14020,C,Bloomington  IN ,313,313,79151,20,40,4783,0,0,0,6,251,29135,313,313,79151,20,40,4783,0,0,0,6,251,29135
201799,145,14010, ,Bloomington  IL ,214,214,39152,4,8,1141,0,0,0,6,164,12639,212,212,39052,4,8,1141,0,0,0,6,164,12639
201799,146,14100,C,Bloomsburg-Berwick  PA ,105,105,25751,0,0,0,2,6,774,3,58,5757,72,72,17460,0,0,0,0,0,0,1,48,4300
201799,147,14260,C,Boise City  ID ,6275,6275,1448784,13,26,3744,75,297,23644,100,1311,145610,6222,6222,1441590,13,26,3744,75,297,23644,100,1311,145610
201799,148,12700, ,Barnstable Town  MA ,489,489,204552,5,10,1528,0,0,0,6,372,36218,351,351,154208,5,10,1528,0,0,0,6,372,36218
201799,148,14460,C,Boston-Cambridge-Newton  MA-NH ,4949,4949,1519727,245,490,80719,87,292,57212,291,9026,1599116,4484,4484,1403461,204,408,67113,83,280,55070,200,8306,1502308
201799,148,31700, ,Manchester-Nashua  NH ,717,717,143678,18,36,5441,4,16,4630,15,264,30270,575,575,115708,13,26,3989,4,16,4630,9,191,20905
201799,148,39300,C,Providence-Warwick  RI-MA ,1722,1722,382622,52,104,13104,8,24,3230,8,160,13360,1575,1575,355504,51,102,12590,7,21,3070,8,160,13360
201799,148,49340, ,Worcester  MA-CT ,1297,1297,289364,23,46,5286,0,0,0,15,425,29914,949,949,206365,12,24,2387,0,0,0,10,238,6756
201799,150,14540, ,Bowling Green  KY ,737,737,157756,19,38,4208,14,56,5005,33,439,33257,734,734,157306,17,34,3908,13,52,4705,33,439,33257
201799,154,15180, ,Brownsville-Harlingen  TX ,1139,1139,132146,30,60,5524,6,24,1082,3,22,1739,976,976,108625,29,58,5390,6,24,1082,3,22,1739
201799,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,979,979,279764,3,6,629,6,23,4070,40,649,98204,928,928,270655,3,6,629,6,23,4070,30,412,45155
201799,162,15980,C,Cape Coral-Fort Myers  FL ,4841,4841,1102946,143,286,37305,32,127,25596,72,1700,182557,4841,4841,1102946,143,286,37305,32,127,25596,72,1700,182557
201799,162,34940, ,Naples-Immokalee-Marco Island  FL ,2930,2930,874879,2,4,460,31,120,34065,47,1140,228770,2930,2930,874879,2,4,460,31,120,34065,47,1140,228770
201799,164,16020, ,Cape Girardeau  MO-IL ,260,260,49948,6,12,1320,0,0,0,10,326,27352,171,171,29438,6,12,1320,0,0,0,10,326,27352
201799,168,16300, ,Cedar Rapids  IA ,537,537,75107,73,146,13175,12,38,4193,6,271,32891,532,532,74477,71,142,12832,10,30,3163,6,271,32891
201799,168,26980, ,Iowa City  IA ,638,638,139308,4,8,1437,15,57,9238,16,624,72206,591,591,131580,4,8,1437,15,57,9238,16,624,72206
201799,170,16620, ,Charleston  WV ,70,70,13403,5,10,1179,4,16,1083,5,39,2465,43,43,7961,0,0,0,0,0,0,0,0,0
201799,170,26580, ,Huntington-Ashland  WV-KY-OH ,234,234,44138,5,10,1087,3,12,1385,1,8,722,178,178,34451,4,8,887,3,12,1385,1,8,722
201799,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,15247,15247,3834396,36,72,9841,12,42,5775,188,7508,606531,13952,13952,3408732,36,72,9841,12,42,5775,169,7189,573230
201799,174,16860, ,Chattanooga  TN-GA ,1928,1928,357669,11,22,2437,5,20,1370,9,661,79475,1877,1877,344625,11,22,2437,5,20,1370,9,661,79475
