Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202306,104,10580,C,Albany-Schenectady-Troy  NY ,493,493,177592,9,18,3550,5,19,4060,31,524,61899,336,336,118124,6,12,1990,2,8,2060,17,452,52415
202306,104,24020,C,Glens Falls  NY ,93,93,31435,1,2,346,0,0,0,1,6,850,92,92,31131,1,2,346,0,0,0,1,6,850
202306,106,10740,C,Albuquerque  NM ,918,918,234926,0,0,0,0,0,0,9,486,41757,918,918,234926,0,0,0,0,0,0,9,486,41757
202306,106,42140,C,Santa Fe  NM ,115,115,36654,0,0,0,0,0,0,0,0,0,115,115,36654,0,0,0,0,0,0,0,0,0
202306,107,11020,C,Altoona  PA ,28,28,9644,0,0,0,1,4,400,0,0,0,11,11,5170,0,0,0,1,4,400,0,0,0
202306,108,11100,C,Amarillo  TX ,297,297,80396,12,24,3461,1,4,572,11,55,7581,279,279,75703,12,24,3461,1,4,572,11,55,7581
202306,118,11540,C,Appleton  WI ,261,261,93954,15,30,6105,1,4,555,18,268,23253,212,212,77877,11,22,4688,1,4,555,12,228,19787
202306,118,36780,C,Oshkosh-Neenah  WI ,107,107,40747,3,6,580,0,0,0,0,0,0,97,97,36443,3,6,580,0,0,0,0,0,0
202306,120,11700,C,Asheville  NC ,1431,1431,559546,8,16,2052,0,0,0,25,551,93747,669,669,272601,8,16,2052,0,0,0,0,0,0
202306,122,12020,C,Athens-Clarke County  GA ,322,322,103094,16,32,5680,11,33,2892,6,129,17178,149,149,54461,16,32,5680,11,33,2892,6,129,17178
202306,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,12104,12104,3190582,35,70,17894,29,104,17103,185,8751,1227911,10686,10686,2838934,34,68,17447,28,100,16481,177,8583,1202701
202306,122,23580,C,Gainesville  GA ,614,614,134612,2,4,350,6,23,2118,10,70,6007,180,180,32323,2,4,350,6,23,2118,10,70,6007
202306,122,40660,C,Rome  GA ,141,141,29235,0,0,0,0,0,0,0,0,0,141,141,29235,0,0,0,0,0,0,0,0,0
202306,140,13460,C,Bend  OR ,608,608,224130,34,68,17155,2,7,1463,13,311,52945,608,608,224130,34,68,17155,2,7,1463,13,311,52945
202306,142,13820,C,Birmingham-Hoover  AL ,1707,1707,531618,10,20,10716,1,4,646,0,0,0,1323,1323,381324,9,18,10641,1,4,646,0,0,0
202306,144,14020,C,Bloomington  IN ,128,128,41530,0,0,0,0,0,0,1,18,3000,68,68,23518,0,0,0,0,0,0,1,18,3000
202306,145,14010,C,Bloomington  IL ,87,87,25468,24,48,6701,0,0,0,0,0,0,73,73,22376,24,48,6701,0,0,0,0,0,0
202306,146,14100,C,Bloomsburg-Berwick  PA ,47,47,12449,2,4,520,0,0,0,2,11,998,22,22,6154,2,4,520,0,0,0,0,0,0
202306,147,14260,C,Boise City  ID ,3072,3072,786916,10,20,3142,44,174,16547,49,1494,245551,2080,2080,471350,3,6,1066,28,112,9794,43,1434,237212
202306,148,12700,C,Barnstable Town  MA ,189,189,111812,4,8,1253,3,9,1800,3,62,16023,145,145,89000,4,8,1253,3,9,1800,3,62,16023
202306,148,14460,C,Boston-Cambridge-Newton  MA-NH ,1814,1814,702367,93,186,43829,61,205,44464,171,3968,981750,968,968,415786,58,116,26793,53,179,39373,79,2735,818867
202306,148,31700,C,Manchester-Nashua  NH ,253,253,83955,18,36,10617,1,3,422,10,648,129626,127,127,48216,2,4,920,0,0,0,9,398,74413
202306,148,39300,C,Providence-Warwick  RI-MA ,626,626,164835,58,116,13881,9,29,4078,9,273,33707,296,296,85416,28,56,7635,9,29,4078,6,248,30781
202306,148,49340,C,Worcester  MA-CT ,446,446,135631,38,76,10471,0,0,0,6,39,4296,213,213,72290,32,64,8046,0,0,0,1,8,800
202306,150,14540,C,Bowling Green  KY ,452,452,116858,3,6,1162,8,30,3618,58,506,57619,451,451,116708,3,6,1162,7,27,3393,58,506,57619
202306,154,15180,C,Brownsville-Harlingen  TX ,732,732,135566,59,118,8739,9,30,3935,16,143,17527,72,72,11836,0,0,0,0,0,0,0,0,0
202306,160,15380,C,Buffalo-Cheektowaga  NY ,390,390,146698,19,38,4785,4,13,1843,14,147,27001,289,289,115744,18,36,4585,1,4,800,7,64,8744
202306,162,15540,C,Burlington-South Burlington  VT ,212,212,67684,25,50,9511,1,3,984,8,197,23303,136,136,44806,19,38,7516,1,3,984,4,177,21922
202306,163,15980,C,Cape Coral-Fort Myers  FL ,3869,3869,859093,115,230,32098,1,3,429,55,2119,287820,2910,2910,597508,81,162,17448,0,0,0,38,1568,234521
202306,163,34940,C,Naples-Marco Island  FL ,1583,1583,771118,4,8,3329,12,48,7136,14,271,76042,124,124,292671,0,0,0,0,0,0,0,0,0
202306,164,16020,C,Cape Girardeau  MO-IL ,35,35,10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,168,16300,C,Cedar Rapids  IA ,191,191,48057,7,14,2067,11,42,5208,6,78,9705,173,173,43393,5,10,1367,9,36,4828,6,78,9705
202306,168,26980,C,Iowa City  IA ,203,203,68563,17,34,8365,3,10,1939,13,651,134815,155,155,56175,9,18,4645,0,0,0,7,604,129137
202306,170,16620,C,Charleston  WV ,75,75,14104,0,0,0,0,0,0,0,0,0,57,57,11664,0,0,0,0,0,0,0,0,0
202306,170,26580,C,Huntington-Ashland  WV-KY-OH ,115,115,26760,2,4,200,2,8,200,0,0,0,28,28,9286,2,4,200,2,8,200,0,0,0
