Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202111,01,001,3,6,Autauga County                                              ,257,257,83456484,0,0,0,0,0,0,0,0,0,257,257,83456484,0,0,0,0,0,0,0,0,0
202111,01,007,3,6,Bibb County                                                 ,10,10,2585000,0,0,0,0,0,0,0,0,0,10,10,2585000,0,0,0,0,0,0,0,0,0
202111,01,009,3,6,Blount County                                               ,20,20,3383373,1,2,223215,0,0,0,0,0,0,20,20,3383373,1,2,223215,0,0,0,0,0,0
202111,01,021,3,6,Chilton County                                              ,138,138,20876192,0,0,0,0,0,0,0,0,0,133,133,19948787,0,0,0,0,0,0,0,0,0
202111,01,073,3,6,Jefferson County                                            ,1475,1475,463838578,1,2,2600000,1,3,300000,6,544,43665559,1440,1440,458727562,1,2,2600000,1,3,300000,6,544,43665559
202111,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111,01,081,3,6,Lee County                                                  ,1418,1418,392289449,17,34,6711382,7,28,3216046,27,447,59875109,972,972,282102521,16,32,6282112,7,28,3216046,14,269,34436360
202111,01,083,3,6,Limestone County                                            ,395,395,109443472,3,6,486000,8,26,2407160,4,126,7853555,395,395,109443472,3,6,486000,8,26,2407160,4,126,7853555
202111,01,089,3,6,Madison County                                              ,3487,3487,658539649,0,0,0,0,0,0,84,1784,220226673,1887,1887,274317723,0,0,0,0,0,0,84,1784,220226673
202111,01,113,3,6,Russell County                                              ,148,148,23880050,7,14,795879,0,0,0,0,0,0,148,148,23880050,7,14,795879,0,0,0,0,0,0
202111,01,115,3,6,St. Clair County                                            ,494,494,96171575,0,0,0,0,0,0,0,0,0,451,451,88532745,0,0,0,0,0,0,0,0,0
202111,01,117,3,6,Shelby County                                               ,1093,1093,347433825,0,0,0,0,0,0,0,0,0,1012,1012,325417286,0,0,0,0,0,0,0,0,0
202111,01,127,3,6,Walker County                                               ,37,37,6011342,0,0,0,0,0,0,0,0,0,37,37,6011342,0,0,0,0,0,0,0,0,0
202111,02,013,4,9,Aleutians East Borough                                      ,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
202111,02,016,4,9,Aleutians West Census Area                                  ,2,2,604355,1,2,345725,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
202111,02,020,4,9,Anchorage Municipality                                      ,782,782,248457894,0,0,0,12,45,7765251,20,214,32494519,0,0,0,0,0,0,0,0,0,0,0,0
202111,02,050,4,9,Bethel Census Area                                          ,9,9,2756999,0,0,0,4,12,1752112,0,0,0,8,8,2460165,0,0,0,4,12,1752112,0,0,0
202111,02,060,4,9,Bristol Bay Borough                                         ,4,4,1230083,0,0,0,0,0,0,0,0,0,4,4,1230083,0,0,0,0,0,0,0,0,0
202111,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111,02,090,4,9,Fairbanks North Star Borough                                ,18,18,5301590,0,0,0,5,18,2731589,0,0,0,18,18,5301590,0,0,0,5,18,2731589,0,0,0
202111,02,100,4,9,Haines Borough                                              ,11,11,1991916,0,0,0,0,0,0,0,0,0,6,6,1300083,0,0,0,0,0,0,0,0,0
202111,02,105,4,9,Hoonah-Angoon Census Area                                   ,2,2,615042,0,0,0,0,0,0,0,0,0,2,2,615042,0,0,0,0,0,0,0,0,0
