Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202112,01,001,3,6,Autauga County                                              ,277,277,91285887,0,0,0,0,0,0,0,0,0,277,277,91285887,0,0,0,0,0,0,0,0,0
202112,01,007,3,6,Bibb County                                                 ,10,10,2585000,0,0,0,0,0,0,0,0,0,10,10,2585000,0,0,0,0,0,0,0,0,0
202112,01,009,3,6,Blount County                                               ,24,24,4096860,1,2,223215,0,0,0,0,0,0,24,24,4096860,1,2,223215,0,0,0,0,0,0
202112,01,021,3,6,Chilton County                                              ,150,150,23130673,0,0,0,0,0,0,0,0,0,144,144,22017787,0,0,0,0,0,0,0,0,0
202112,01,073,3,6,Jefferson County                                            ,1569,1569,496280543,1,2,2600000,1,3,300000,6,544,43665559,1488,1488,473710813,1,2,2600000,1,3,300000,6,544,43665559
202112,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,01,081,3,6,Lee County                                                  ,1487,1487,412302954,21,42,8377982,7,28,3216046,19,294,37517210,1116,1116,323249453,20,40,7948712,7,28,3216046,14,269,34436360
202112,01,083,3,6,Limestone County                                            ,473,473,129608090,3,6,486000,8,26,2407160,4,126,7853555,473,473,129608090,3,6,486000,8,26,2407160,4,126,7853555
202112,01,089,3,6,Madison County                                              ,3794,3794,714341091,1,2,168555,0,0,0,85,1791,221043830,1908,1908,283968949,0,0,0,0,0,0,84,1784,220226673
202112,01,113,3,6,Russell County                                              ,172,172,26641203,7,14,795879,0,0,0,0,0,0,172,172,26641203,7,14,795879,0,0,0,0,0,0
202112,01,115,3,6,St. Clair County                                            ,517,517,100737537,0,0,0,0,0,0,0,0,0,477,477,94102244,0,0,0,0,0,0,0,0,0
202112,01,117,3,6,Shelby County                                               ,1147,1147,374086430,0,0,0,0,0,0,0,0,0,1086,1086,359617690,0,0,0,0,0,0,0,0,0
202112,01,127,3,6,Walker County                                               ,38,38,6161342,0,0,0,0,0,0,0,0,0,38,38,6161342,0,0,0,0,0,0,0,0,0
202112,02,013,4,9,Aleutians East Borough                                      ,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
202112,02,016,4,9,Aleutians West Census Area                                  ,2,2,604355,1,2,345725,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
202112,02,020,4,9,Anchorage Municipality                                      ,840,840,267016033,0,0,0,13,49,8453627,22,244,37001280,0,0,0,0,0,0,0,0,0,0,0,0
202112,02,050,4,9,Bethel Census Area                                          ,8,8,2460165,0,0,0,4,12,1752112,0,0,0,8,8,2460165,0,0,0,4,12,1752112,0,0,0
202112,02,060,4,9,Bristol Bay Borough                                         ,4,4,1230083,0,0,0,0,0,0,0,0,0,4,4,1230083,0,0,0,0,0,0,0,0,0
202112,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,02,090,4,9,Fairbanks North Star Borough                                ,18,18,5301590,0,0,0,5,18,2731589,0,0,0,18,18,5301590,0,0,0,5,18,2731589,0,0,0
202112,02,100,4,9,Haines Borough                                              ,8,8,1385083,0,0,0,0,0,0,0,0,0,8,8,1385083,0,0,0,0,0,0,0,0,0
