Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2015,01,083,3,6,Limestone County              ,111,111,21555583,0,0,0,0,0,0,0,0,0,111,111,21555583,0,0,0,0,0,0,0,0,0
2015,01,085,3,6,Lowndes County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,087,3,6,Macon County                  ,1,1,255400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,089,3,6,Madison County                ,2010,2010,309541487,2,4,1069948,4,16,340000,21,466,26322554,2006,2006,309036227,2,4,1069948,4,16,340000,21,466,26322554
2015,01,091,3,6,Marengo County                ,8,8,892600,0,0,0,0,0,0,0,0,0,1,1,47600,0,0,0,0,0,0,0,0,0
2015,01,093,3,6,Marion County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,095,3,6,Marshall County               ,28,28,5539250,0,0,0,0,0,0,0,0,0,13,13,2412250,0,0,0,0,0,0,0,0,0
2015,01,097,3,6,Mobile County                 ,648,648,118865602,5,10,729800,0,0,0,25,249,24956605,620,620,114887369,5,10,729800,0,0,0,25,249,24956605
2015,01,099,3,6,Monroe County                 ,5,5,742500,0,0,0,0,0,0,0,0,0,5,5,742500,0,0,0,0,0,0,0,0,0
2015,01,101,3,6,Montgomery County             ,508,508,104133222,0,0,0,4,16,1400000,10,252,20000000,508,508,104133222,0,0,0,4,16,1400000,10,252,20000000
2015,01,103,3,6,Morgan County                 ,131,131,20490003,0,0,0,2,8,440000,0,0,0,121,121,18713717,0,0,0,2,8,440000,0,0,0
2015,01,105,3,6,Perry County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,107,3,6,Pickens County                ,5,5,656000,0,0,0,0,0,0,0,0,0,3,3,410000,0,0,0,0,0,0,0,0,0
2015,01,109,3,6,Pike County                   ,34,34,4670270,0,0,0,0,0,0,0,0,0,34,34,4670270,0,0,0,0,0,0,0,0,0
2015,01,111,3,6,Randolph County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,113,3,6,Russell County                ,156,156,27892524,1,2,113764,0,0,0,8,312,22036000,156,156,27892524,1,2,113764,0,0,0,8,312,22036000
2015,01,115,3,6,St. Clair County              ,128,128,19781316,0,0,0,0,0,0,0,0,0,119,119,18521316,0,0,0,0,0,0,0,0,0
2015,01,117,3,6,Shelby County                 ,888,888,203073850,0,0,0,0,0,0,5,150,2550000,861,861,197153301,0,0,0,0,0,0,5,150,2550000
2015,01,119,3,6,Sumter County                 ,7,7,2120000,0,0,0,0,0,0,0,0,0,5,5,1900000,0,0,0,0,0,0,0,0,0
2015,01,121,3,6,Talladega County              ,24,24,3549960,0,0,0,0,0,0,0,0,0,22,22,3021960,0,0,0,0,0,0,0,0,0
2015,01,123,3,6,Tallapoosa County             ,77,77,16874718,0,0,0,0,0,0,0,0,0,18,18,4124433,0,0,0,0,0,0,0,0,0
2015,01,125,3,6,Tuscaloosa County             ,448,448,115878888,41,82,12867547,5,16,3396515,8,196,21132931,411,411,108265120,41,82,12867547,5,16,3396515,8,196,21132931
2015,01,127,3,6,Walker County                 ,13,13,3090000,0,0,0,0,0,0,0,0,0,13,13,3090000,0,0,0,0,0,0,0,0,0
2015,01,129,3,6,Washington County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,131,3,6,Wilcox County                 ,3,3,123142,0,0,0,0,0,0,0,0,0,3,3,123142,0,0,0,0,0,0,0,0,0
2015,01,133,3,6,Winston County                ,4,4,571000,0,0,0,0,0,0,0,0,0,4,4,571000,0,0,0,0,0,0,0,0,0
2015,02,013,4,9,Aleutians East Borough        ,0,0,0,1,2,293438,0,0,0,0,0,0,0,0,0,1,2,293438,0,0,0,0,0,0
2015,02,016,4,9,Aleutians West Census Area    ,3,3,294354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,020,4,9,Anchorage Borough             ,648,648,202797264,1,2,322399,12,36,6272178,17,148,23398143,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,020,4,9,Anchorage Municipality        ,648,648,202797264,1,2,322399,12,36,6272178,17,148,23398143,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,050,4,9,Bethel Census Area            ,6,6,1300000,2,4,700000,0,0,0,0,0,0,6,6,1300000,2,4,700000,0,0,0,0,0,0
2015,02,060,4,9,Bristol Bay Borough           ,3,3,401500,0,0,0,0,0,0,0,0,0,3,3,401500,0,0,0,0,0,0,0,0,0
2015,02,070,4,9,Dillingham Census Area        ,3,3,874760,0,0,0,0,0,0,0,0,0,3,3,874760,0,0,0,0,0,0,0,0,0
2015,02,090,4,9,Fairbanks North Star Borough  ,7,7,2188800,0,0,0,0,0,0,0,0,0,7,7,2188800,0,0,0,0,0,0,0,0,0
2015,02,100,4,9,Haines Borough                ,8,8,2218108,0,0,0,0,0,0,0,0,0,6,6,1700798,0,0,0,0,0,0,0,0,0
2015,02,105,4,9,Hoonah-Angoon Census Area     ,2,2,491587,0,0,0,0,0,0,0,0,0,2,2,491587,0,0,0,0,0,0,0,0,0
2015,02,110,4,9,Juneau Borough                ,82,82,17354854,2,4,646872,0,0,0,1,8,822126,82,82,17354854,2,4,646872,0,0,0,1,8,822126
2015,02,110,4,9,Juneau City and Borough       ,82,82,17354854,2,4,646872,0,0,0,1,8,822126,82,82,17354854,2,4,646872,0,0,0,1,8,822126
2015,02,122,4,9,Kenai Peninsula Borough       ,92,92,19072841,8,16,2070786,1,4,450000,1,5,737352,91,91,18877902,8,16,2070786,1,4,450000,1,5,737352
2015,02,130,4,9,Ketchikan Gateway Borough     ,18,18,5139351,1,2,293438,1,4,454720,0,0,0,18,18,5139351,1,2,293438,1,4,454720,0,0,0
2015,02,150,4,9,Kodiak Island Borough         ,19,19,3502103,0,0,0,1,3,237856,0,0,0,19,19,3502103,0,0,0,1,3,237856,0,0,0
2015,02,170,4,9,Matanuska-Susitna Borough     ,47,47,10794949,14,28,3878678,6,24,2728320,0,0,0,47,47,10794949,14,28,3878678,6,24,2728320,0,0,0
2015,02,180,4,9,Nome Census Area              ,7,7,814793,0,0,0,0,0,0,0,0,0,7,7,814793,0,0,0,0,0,0,0,0,0
2015,02,185,4,9,North Slope Borough           ,8,8,2117516,0,0,0,0,0,0,0,0,0,8,8,2117516,0,0,0,0,0,0,0,0,0
2015,02,188,4,9,Northwest Arctic Borough      ,4,4,1420729,0,0,0,0,0,0,0,0,0,2,2,510365,0,0,0,0,0,0,0,0,0
2015,02,195,4,9,Petersburg Borough            ,4,4,614000,1,2,160000,1,4,130000,0,0,0,4,4,614000,1,2,160000,1,4,130000,0,0,0
2015,02,198,4,9,Prince of Wales-Hyder Census A,0,0,0,1,2,355385,0,0,0,0,0,0,0,0,0,1,2,355385,0,0,0,0,0,0
2015,02,220,4,9,Sitka Borough                 ,18,18,5968110,1,2,574745,0,0,0,0,0,0,18,18,5968110,1,2,574745,0,0,0,0,0,0
2015,02,220,4,9,Sitka City and Borough        ,18,18,5968110,1,2,574745,0,0,0,0,0,0,18,18,5968110,1,2,574745,0,0,0,0,0,0
2015,02,230,4,9,Skagway Municipality          ,3,3,840000,2,4,464886,0,0,0,0,0,0,3,3,840000,1,2,301886,0,0,0,0,0,0
2015,02,261,4,9,Valdez-Cordova Census Area    ,5,5,562225,1,2,150000,0,0,0,0,0,0,5,5,562225,1,2,150000,0,0,0,0,0,0
2015,02,270,4,9,Wade Hampton Census Area      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,275,4,9,Wrangell City and Borough     ,5,5,686000,0,0,0,0,0,0,0,0,0,5,5,686000,0,0,0,0,0,0,0,0,0
2015,02,282,4,9,Yakutat Borough               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,282,4,9,Yakutat City and Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,04,001,4,8,Apache County                 ,29,29,5308017,0,0,0,0,0,0,0,0,0,24,24,4189249,0,0,0,0,0,0,0,0,0
2015,04,003,4,8,Cochise County                ,139,139,23645168,0,0,0,0,0,0,12,76,7335240,133,133,23161166,0,0,0,0,0,0,0,0,0
2015,04,005,4,8,Coconino County               ,333,333,71466064,2,4,709940,0,0,0,18,229,19396375,311,311,64116707,2,4,709940,0,0,0,16,192,16478000
2015,04,007,4,8,Gila County                   ,105,105,24795025,0,0,0,1,3,422025,0,0,0,104,104,24510025,0,0,0,1,3,422025,0,0,0
2015,04,009,4,8,Graham County                 ,88,88,17919329,2,4,270000,0,0,0,1,8,650000,74,74,15155262,0,0,0,0,0,0,1,8,650000
2015,04,011,4,8,Greenlee County               ,7,7,397300,0,0,0,0,0,0,0,0,0,7,7,397300,0,0,0,0,0,0,0,0,0
2015,04,012,4,8,La Paz County                 ,21,21,3505200,3,6,875804,1,4,243000,0,0,0,3,3,380568,0,0,0,1,4,243000,0,0,0
2015,04,013,4,8,Maricopa County               ,14534,14534,4229600455,56,112,18550179,48,178,30539659,256,5427,892568789,14534,14534,4229600455,56,112,18550179,48,178,30539659,256,5427,892568789
2015,04,015,4,8,Mohave County                 ,626,626,127113682,5,10,904020,0,0,0,0,0,0,626,626,127113682,5,10,904020,0,0,0,0,0,0
2015,04,017,4,8,Navajo County                 ,165,165,30965585,0,0,0,3,12,700510,0,0,0,139,139,25448424,0,0,0,1,4,214510,0,0,0
2015,04,019,4,8,Pima County                   ,2226,2226,623951678,9,18,3116970,0,0,0,3,184,32488595,2131,2131,580770815,9,18,3116970,0,0,0,3,184,32488595
2015,04,021,4,8,Pinal County                  ,2087,2087,389202315,28,56,4183607,2,8,840000,0,0,0,1823,1823,331731185,28,56,4183607,2,8,840000,0,0,0
2015,04,023,4,8,Santa Cruz County             ,66,66,14635562,0,0,0,0,0,0,0,0,0,64,64,14009475,0,0,0,0,0,0,0,0,0
2015,04,025,4,8,Yavapai County                ,1120,1120,272654255,6,12,1490722,5,17,1712937,9,228,16252464,1010,1010,239788030,6,12,1490722,5,17,1712937,9,228,16252464
2015,04,027,4,8,Yuma County                   ,765,765,117197941,0,0,0,1,3,106040,0,0,0,765,765,117197941,0,0,0,1,3,106040,0,0,0
2015,05,001,3,7,Arkansas County               ,12,12,1863328,0,0,0,0,0,0,0,0,0,6,6,1320000,0,0,0,0,0,0,0,0,0
2015,05,003,3,7,Ashley County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,005,3,7,Baxter County                 ,11,11,2138292,0,0,0,7,28,2200000,0,0,0,11,11,2138292,0,0,0,7,28,2200000,0,0,0
2015,05,007,3,7,Benton County                 ,1858,1858,455731302,17,34,3590175,1,4,227000,22,496,57139417,1707,1707,426508889,17,34,3590175,1,4,227000,17,392,49687663
2015,05,009,3,7,Boone County                  ,22,22,3539228,0,0,0,0,0,0,0,0,0,19,19,3113764,0,0,0,0,0,0,0,0,0
2015,05,011,3,7,Bradley County                ,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
2015,05,013,3,7,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,015,3,7,Carroll County                ,7,7,1048465,0,0,0,0,0,0,2,24,790000,4,4,798465,0,0,0,0,0,0,2,24,790000
2015,05,017,3,7,Chicot County                 ,2,2,170000,0,0,0,0,0,0,0,0,0,2,2,170000,0,0,0,0,0,0,0,0,0
2015,05,019,3,7,Clark County                  ,3,3,844000,0,0,0,0,0,0,0,0,0,3,3,844000,0,0,0,0,0,0,0,0,0
2015,05,021,3,7,Clay County                   ,2,2,116000,0,0,0,0,0,0,0,0,0,2,2,116000,0,0,0,0,0,0,0,0,0
2015,05,023,3,7,Cleburne County               ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2015,05,025,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,027,3,7,Columbia County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,029,3,7,Conway County                 ,6,6,818858,5,10,635667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,031,3,7,Craighead County              ,390,390,58415513,18,36,2576000,12,44,2265340,0,0,0,365,365,55915513,18,36,2576000,10,38,2077840,0,0,0
2015,05,033,3,7,Crawford County               ,70,70,9555605,3,6,240000,0,0,0,0,0,0,70,70,9555605,3,6,240000,0,0,0,0,0,0
2015,05,035,3,7,Crittenden County             ,52,52,8780774,3,6,274000,0,0,0,0,0,0,51,51,8566668,3,6,274000,0,0,0,0,0,0
2015,05,037,3,7,Cross County                  ,14,14,2806634,0,0,0,0,0,0,0,0,0,11,11,2168333,0,0,0,0,0,0,0,0,0
2015,05,039,3,7,Dallas County                 ,3,3,227000,0,0,0,0,0,0,0,0,0,3,3,227000,0,0,0,0,0,0,0,0,0
2015,05,041,3,7,Desha County                  ,2,2,475000,0,0,0,0,0,0,0,0,0,2,2,475000,0,0,0,0,0,0,0,0,0
2015,05,043,3,7,Drew County                   ,13,13,1320500,2,4,340000,0,0,0,0,0,0,13,13,1320500,2,4,340000,0,0,0,0,0,0
2015,05,045,3,7,Faulkner County               ,198,198,40748429,4,8,285000,0,0,0,0,0,0,193,193,39704629,4,8,285000,0,0,0,0,0,0
2015,05,047,3,7,Franklin County               ,1,1,220000,0,0,0,0,0,0,0,0,0,1,1,220000,0,0,0,0,0,0,0,0,0
2015,05,049,3,7,Fulton County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,051,3,7,Garland County                ,59,59,9868928,0,0,0,0,0,0,0,0,0,59,59,9868928,0,0,0,0,0,0,0,0,0
2015,05,053,3,7,Grant County                  ,11,11,1338247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,055,3,7,Greene County                 ,110,110,12661500,10,20,1245000,5,18,820000,0,0,0,110,110,12661500,10,20,1245000,5,18,820000,0,0,0
2015,05,057,3,7,Hempstead County              ,50,50,5281072,0,0,0,0,0,0,0,0,0,50,50,5281072,0,0,0,0,0,0,0,0,0
2015,05,059,3,7,Hot Spring County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,061,3,7,Howard County                 ,2,2,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,063,3,7,Independence County           ,28,28,4809582,0,0,0,0,0,0,2,10,375000,1,1,195167,0,0,0,0,0,0,0,0,0
2015,05,065,3,7,Izard County                  ,2,2,573334,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
2015,05,067,3,7,Jackson County                ,6,6,648333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,069,3,7,Jefferson County              ,21,21,3226100,5,10,500000,0,0,0,0,0,0,21,21,3226100,5,10,500000,0,0,0,0,0,0
2015,05,071,3,7,Johnson County                ,7,7,976420,0,0,0,0,0,0,3,48,3933339,7,7,976420,0,0,0,0,0,0,3,48,3933339
2015,05,073,3,7,Lafayette County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,075,3,7,Lawrence County               ,12,12,2167000,0,0,0,0,0,0,0,0,0,9,9,2007000,0,0,0,0,0,0,0,0,0
2015,05,077,3,7,Lee County                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,079,3,7,Lincoln County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,081,3,7,Little River County           ,5,5,410000,0,0,0,0,0,0,0,0,0,5,5,410000,0,0,0,0,0,0,0,0,0
2015,05,083,3,7,Logan County                  ,4,4,340000,0,0,0,0,0,0,0,0,0,3,3,185000,0,0,0,0,0,0,0,0,0
2015,05,085,3,7,Lonoke County                 ,313,313,28648904,4,8,533350,6,18,1082075,0,0,0,178,178,17099667,4,8,533350,6,18,1082075,0,0,0
2015,05,087,3,7,Madison County                ,1,1,192643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,089,3,7,Marion County                 ,50,50,7116166,0,0,0,0,0,0,0,0,0,47,47,6866166,0,0,0,0,0,0,0,0,0
2015,05,091,3,7,Miller County                 ,39,39,5626536,2,4,190000,0,0,0,0,0,0,31,31,4357000,2,4,190000,0,0,0,0,0,0
2015,05,093,3,7,Mississippi County            ,21,21,3275714,5,10,875000,5,19,1038000,0,0,0,2,2,560000,5,10,875000,4,16,888000,0,0,0
2015,05,095,3,7,Monroe County                 ,2,2,158000,0,0,0,0,0,0,0,0,0,2,2,158000,0,0,0,0,0,0,0,0,0
2015,05,099,3,7,Nevada County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,101,3,7,Newton County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,103,3,7,Ouachita County               ,4,4,892000,0,0,0,0,0,0,0,0,0,4,4,892000,0,0,0,0,0,0,0,0,0
2015,05,105,3,7,Perry County                  ,2,2,68000,0,0,0,0,0,0,0,0,0,2,2,68000,0,0,0,0,0,0,0,0,0
2015,05,107,3,7,Phillips County               ,1,1,95000,0,0,0,0,0,0,3,39,792000,1,1,95000,0,0,0,0,0,0,3,39,792000
2015,05,111,3,7,Poinsett County               ,12,12,1025000,0,0,0,0,0,0,0,0,0,12,12,1025000,0,0,0,0,0,0,0,0,0
2015,05,113,3,7,Polk County                   ,2,2,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,115,3,7,Pope County                   ,67,67,7027740,9,18,1047740,0,0,0,0,0,0,67,67,7027740,9,18,1047740,0,0,0,0,0,0
2015,05,117,3,7,Prairie County                ,4,4,639140,0,0,0,0,0,0,0,0,0,4,4,639140,0,0,0,0,0,0,0,0,0
2015,05,119,3,7,Pulaski County                ,688,688,149695421,8,16,2384886,0,0,0,20,530,28627111,688,688,149695421,8,16,2384886,0,0,0,20,530,28627111
2015,05,121,3,7,Randolph County               ,39,39,4012930,0,0,0,0,0,0,0,0,0,39,39,4012930,0,0,0,0,0,0,0,0,0
2015,05,123,3,7,St. Francis County            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,05,125,3,7,Saline County                 ,275,275,47030936,10,20,920400,0,0,0,34,612,28044000,275,275,47030936,10,20,920400,0,0,0,34,612,28044000
2015,05,127,3,7,Scott County                  ,2,2,228000,0,0,0,0,0,0,0,0,0,2,2,228000,0,0,0,0,0,0,0,0,0
2015,05,129,3,7,Searcy County                 ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2015,05,131,3,7,Sebastian County              ,140,140,36662670,57,114,13288070,0,0,0,0,0,0,140,140,36662670,57,114,13288070,0,0,0,0,0,0
2015,05,133,3,7,Sevier County                 ,3,3,100000,1,2,150000,0,0,0,0,0,0,3,3,100000,1,2,150000,0,0,0,0,0,0
2015,05,135,3,7,Sharp County                  ,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
2015,05,137,3,7,Stone County                  ,5,5,533637,1,2,65000,0,0,0,0,0,0,5,5,533637,1,2,65000,0,0,0,0,0,0
2015,05,139,3,7,Union County                  ,8,8,1355000,0,0,0,0,0,0,11,75,4062501,3,3,345000,0,0,0,0,0,0,0,0,0
2015,05,141,3,7,Van Buren County              ,5,5,1320100,0,0,0,0,0,0,0,0,0,5,5,1320100,0,0,0,0,0,0,0,0,0
2015,05,143,3,7,Washington County             ,957,957,224160772,0,0,0,0,0,0,36,442,54916583,899,899,217652577,0,0,0,0,0,0,35,437,54416583
2015,05,145,3,7,White County                  ,76,76,10114650,3,6,280000,0,0,0,0,0,0,75,75,9961150,3,6,280000,0,0,0,0,0,0
2015,05,147,3,7,Woodruff County               ,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
2015,05,149,3,7,Yell County                   ,5,5,570178,0,0,0,0,0,0,3,50,2000000,5,5,570178,0,0,0,0,0,0,3,50,2000000
2015,06,001,4,9,Alameda County                ,1905,1905,673456687,7,14,3432288,21,75,15592144,100,3107,494178715,1905,1905,673456687,7,14,3432288,21,75,15592144,100,3107,494178715
