Survey , FIPS , FIPS , Region , Division , County ,   , 1-unit ,   ,   , 2-unit ,   ,   , 34unit ,   ,   , 5-unit ,   ,   , 1-unit rep ,   ,   , 2-unit rep ,   ,   , 34-unit rep ,   ,   , 5-unit rep ,   ,  
Date , State , County , Code , Code , Name , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  ,  Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value 
9899  ,     01  , 045  , 3  , 6  , Dale County  , 31  , 31  , 3659785  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 30  , 30  , 3569785  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 047  , 3  , 6  , Dallas County  , 9  , 9  , 1324400  , 3  , 6  , 170000  , 0  , 0  , 0  , 0  , 0  , 0  , 9  , 9  , 1324400  , 3  , 6  , 170000  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 049  , 3  , 6  , DeKalb County  , 75  , 75  , 6897773  , 0  , 0  , 0  , 0  , 0  , 0  , 7  , 64  , 1267000  , 73  , 73  , 6810773  , 0  , 0  , 0  , 0  , 0  , 0  , 7  , 64  , 1267000
9899  ,     01  , 051  , 3  , 6  , Elmore County  , 267  , 267  , 23043503  , 2  , 4  , 201600  , 0  , 0  , 0  , 0  , 0  , 0  , 267  , 267  , 23043503  , 2  , 4  , 201600  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 053  , 3  , 6  , Escambia County  , 32  , 32  , 3242400  , 1  , 2  , 50000  , 6  , 24  , 998800  , 5  , 40  , 2000000  , 32  , 32  , 3242400  , 1  , 2  , 50000  , 6  , 24  , 998800  , 5  , 40  , 2000000
9899  ,     01  , 055  , 3  , 6  , Etowah County  , 218  , 218  , 21069490  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 22  , 851000  , 213  , 213  , 21019490  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 22  , 851000
9899  ,     01  , 057  , 3  , 6  , Fayette County  , 9  , 9  , 625000  , 0  , 0  , 0  , 0  , 0  , 0  , 6  , 44  , 1883884  , 9  , 9  , 625000  , 0  , 0  , 0  , 0  , 0  , 0  , 6  , 44  , 1883884
9899  ,     01  , 059  , 3  , 6  , Franklin County  , 30  , 30  , 888853  , 0  , 0  , 0  , 1  , 4  , 65000  , 0  , 0  , 0  , 30  , 30  , 888853  , 0  , 0  , 0  , 1  , 4  , 65000  , 0  , 0  , 0
9899  ,     01  , 061  , 3  , 6  , Geneva County  , 25  , 25  , 1377065  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 13  , 13  , 589680  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 063  , 3  , 6  , Greene County  , 7  , 7  , 401948  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 065  , 3  , 6  , Hale County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 067  , 3  , 6  , Henry County  , 26  , 26  , 2953700  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 24  , 1000000  , 26  , 26  , 2953700  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 24  , 1000000
9899  ,     01  , 069  , 3  , 6  , Houston County  , 320  , 320  , 21014302  , 4  , 8  , 256750  , 0  , 0  , 0  , 6  , 108  , 855000  , 320  , 320  , 21014302  , 4  , 8  , 256750  , 0  , 0  , 0  , 6  , 108  , 855000
9899  ,     01  , 071  , 3  , 6  , Jackson County  , 70  , 70  , 5581146  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 63  , 63  , 5226480  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 073  , 3  , 6  , Jefferson County  , 2857  , 2857  , 371943459  , 1  , 2  , 188000  , 8  , 30  , 2110976  , 65  , 1225  , 48392549  , 2743  , 2743  , 361747588  , 1  , 2  , 188000  , 8  , 30  , 2110976  , 65  , 1225  , 48392549
9899  ,     01  , 075  , 3  , 6  , Lamar County  , 12  , 12  , 875274  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 077  , 3  , 6  , Lauderdale County  , 130  , 130  , 12700901  , 1  , 2  , 83936  , 0  , 0  , 0  , 8  , 64  , 2284800  , 130  , 130  , 12700901  , 1  , 2  , 83936  , 0  , 0  , 0  , 8  , 64  , 2284800
9899  ,     01  , 079  , 3  , 6  , Lawrence County  , 18  , 18  , 1914500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 18  , 18  , 1914500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 081  , 3  , 6  , Lee County  , 274  , 274  , 37260950  , 76  , 152  , 7838215  , 16  , 59  , 2909618  , 27  , 294  , 12709672  , 274  , 274  , 37260950  , 76  , 152  , 7838215  , 16  , 59  , 2909618  , 27  , 294  , 12709672
9899  ,     01  , 083  , 3  , 6  , Limestone County  , 139  , 139  , 16988741  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 132  , 132  , 16638741  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 085  , 3  , 6  , Lowndes County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 087  , 3  , 6  , Macon County  , 72  , 72  , 3013381  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 089  , 3  , 6  , Madison County  , 1021  , 1021  , 54960188  , 0  , 0  , 0  , 14  , 52  , 1976856  , 47  , 560  , 25566251  , 990  , 990  , 53378258  , 0  , 0  , 0  , 14  , 52  , 1976856  , 47  , 560  , 25566251
9899  ,     01  , 091  , 3  , 6  , Marengo County  , 21  , 21  , 2147167  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 24  , 998000  , 3  , 3  , 390000  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 24  , 998000
9899  ,     01  , 093  , 3  , 6  , Marion County  , 49  , 49  , 3400000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 48  , 48  , 3325000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 095  , 3  , 6  , Marshall County  , 165  , 165  , 16031838  , 1  , 2  , 100000  , 1  , 4  , 130000  , 9  , 70  , 3195000  , 165  , 165  , 16031838  , 1  , 2  , 100000  , 1  , 4  , 130000  , 9  , 70  , 3195000
9899  ,     01  , 097  , 3  , 6  , Mobile County  , 1795  , 1795  , 149166440  , 1  , 2  , 320000  , 18  , 72  , 1385222  , 14  , 195  , 7089403  , 1792  , 1792  , 149015197  , 1  , 2  , 320000  , 18  , 72  , 1385222  , 14  , 195  , 7089403
9899  ,     01  , 099  , 3  , 6  , Monroe County  , 9  , 9  , 832472  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 9  , 9  , 832472  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 101  , 3  , 6  , Montgomery County  , 954  , 954  , 96350010  , 8  , 16  , 459000  , 3  , 11  , 384000  , 40  , 500  , 20594800  , 954  , 954  , 96350010  , 8  , 16  , 459000  , 3  , 11  , 384000  , 40  , 500  , 20594800
9899  ,     01  , 103  , 3  , 6  , Morgan County  , 374  , 374  , 37469587  , 1  , 2  , 60000  , 17  , 68  , 2167016  , 8  , 90  , 2848156  , 312  , 312  , 32509825  , 0  , 0  , 0  , 17  , 68  , 2167016  , 1  , 55  , 2112000
9899  ,     01  , 105  , 3  , 6  , Perry County  , 1  , 1  , 62000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 62000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 107  , 3  , 6  , Pickens County  , 9  , 9  , 1360644  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 3  , 250000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 109  , 3  , 6  , Pike County  , 37  , 37  , 4543735  , 0  , 0  , 0  , 0  , 0  , 0  , 7  , 44  , 1999285  , 37  , 37  , 4543735  , 0  , 0  , 0  , 0  , 0  , 0  , 7  , 44  , 1999285
9899  ,     01  , 111  , 3  , 6  , Randolph County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 113  , 3  , 6  , Russell County  , 100  , 100  , 8059353  , 1  , 2  , 64808  , 5  , 20  , 626667  , 13  , 208  , 3000000  , 100  , 100  , 8059353  , 1  , 2  , 64808  , 5  , 20  , 626667  , 13  , 208  , 3000000
9899  ,     01  , 115  , 3  , 6  , St. Clair County  , 182  , 182  , 13749018  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 136  , 136  , 10138248  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 117  , 3  , 6  , Shelby County  , 2009  , 2009  , 222916601  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 28  , 742100  , 2009  , 2009  , 222916601  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 28  , 742100
9899  ,     01  , 119  , 3  , 6  , Sumter County  , 12  , 12  , 724000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 6  , 6  , 544000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 121  , 3  , 6  , Talladega County  , 54  , 54  , 5203692  , 2  , 4  , 58000  , 0  , 0  , 0  , 4  , 24  , 800000  , 54  , 54  , 5203692  , 2  , 4  , 58000  , 0  , 0  , 0  , 4  , 24  , 800000
9899  ,     01  , 123  , 3  , 6  , Tallapoosa County  , 57  , 57  , 5742391  , 1  , 2  , 50100  , 0  , 0  , 0  , 1  , 7  , 259875  , 18  , 18  , 2381089  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 125  , 3  , 6  , Tuscaloosa County  , 552  , 552  , 62432098  , 0  , 0  , 0  , 0  , 0  , 0  , 16  , 140  , 6085000  , 552  , 552  , 62432098  , 0  , 0  , 0  , 0  , 0  , 0  , 16  , 140  , 6085000
9899  ,     01  , 127  , 3  , 6  , Walker County  , 41  , 41  , 4798650  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 40  , 40  , 4698650  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 129  , 3  , 6  , Washington County  , 6  , 6  , 255792  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 6  , 6  , 255792  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 131  , 3  , 6  , Wilcox County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     01  , 133  , 3  , 6  , Winston County  , 4  , 4  , 401510  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 12  , 316979  , 1  , 1  , 140000  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 12  , 316979
9899  ,     02  , 000  , 4  , 9  , Alaska Balance of State  , 70  , 70  , 12196261  , 2  , 4  , 380790  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 013  , 4  , 9  , Aleutians East Borough  , 5  , 5  , 425000  , 0  , 0  , 0  , 3  , 9  , 1575000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 016  , 4  , 9  , Aleutians West Census Area  , 2  , 2  , 273756  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 020  , 4  , 9  , Anchorage Borough  , 1152  , 1152  , 204674407  , 42  , 84  , 10166159  , 71  , 266  , 28150144  , 10  , 199  , 17241848  , 1054  , 1054  , 187952119  , 37  , 74  , 8939135  , 69  , 258  , 27231951  , 8  , 183  , 15812994
9899  ,     02  , 050  , 4  , 9  , Bethel Census Area  , 25  , 25  , 3529204  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 25  , 25  , 3529204  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 060  , 4  , 9  , Bristol Bay Borough  , 12  , 12  , 1357432  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 12  , 12  , 1357432  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 070  , 4  , 9  , Dillingham Census Area  , 5  , 5  , 536155  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 20  , 867320  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 090  , 4  , 9  , Fairbanks North Star Borough  , 148  , 148  , 15657297  , 5  , 10  , 350000  , 8  , 30  , 1251604  , 0  , 0  , 0  , 138  , 138  , 14739057  , 5  , 10  , 350000  , 8  , 30  , 1251604  , 0  , 0  , 0
9899  ,     02  , 100  , 4  , 9  , Haines Borough  , 8  , 8  , 1060000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 8  , 8  , 1060000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 110  , 4  , 9  , Juneau Borough  , 91  , 91  , 5790253  , 15  , 30  , 3303519  , 1  , 3  , 288177  , 12  , 80  , 7748331  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 122  , 4  , 9  , Kenai Peninsula Borough  , 99  , 99  , 12515250  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 99  , 99  , 12515250  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 130  , 4  , 9  , Ketchikan Gateway Borough  , 36  , 36  , 4136605  , 1  , 2  , 182275  , 0  , 0  , 0  , 0  , 0  , 0  , 36  , 36  , 4136605  , 1  , 2  , 182275  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 150  , 4  , 9  , Kodiak Island Borough  , 60  , 60  , 7648258  , 0  , 0  , 0  , 1  , 4  , 360091  , 0  , 0  , 0  , 60  , 60  , 7648258  , 0  , 0  , 0  , 1  , 4  , 360091  , 0  , 0  , 0
9899  ,     02  , 170  , 4  , 9  , Matanuska-Susitna Borough  , 146  , 146  , 15811119  , 0  , 0  , 0  , 1  , 4  , 296140  , 3  , 40  , 2896562  , 146  , 146  , 15811119  , 0  , 0  , 0  , 1  , 4  , 296140  , 3  , 40  , 2896562
9899  ,     02  , 180  , 4  , 9  , Nome Census Area  , 8  , 8  , 1139189  , 1  , 2  , 230000  , 0  , 0  , 0  , 1  , 17  , 2330000  , 8  , 8  , 1139189  , 1  , 2  , 230000  , 0  , 0  , 0  , 1  , 17  , 2330000
9899  ,     02  , 185  , 4  , 9  , North Slope Borough  , 55  , 55  , 5902822  , 11  , 22  , 1785858  , 0  , 0  , 0  , 0  , 0  , 0  , 8  , 8  , 929494  , 1  , 2  , 163146  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 201  , 4  , 9  , Prince of Wales-Outer Ketchikan Census A  , 5  , 5  , 644872  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 5  , 644872  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 220  , 4  , 9  , Sitka Borough  , 30  , 30  , 2735340  , 8  , 16  , 1165016  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 232  , 4  , 9  , Skgway-Hoonah-Agoon Census Area  , 11  , 11  , 979559  , 2  , 4  , 550000  , 0  , 0  , 0  , 1  , 8  , 150000  , 11  , 11  , 979559  , 2  , 4  , 550000  , 0  , 0  , 0  , 1  , 8  , 150000
9899  ,     02  , 261  , 4  , 9  , Valdez-Cordova Census Area  , 18  , 18  , 3038641  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 16  , 16  , 2686001  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     02  , 280  , 4  , 9  , Wrangell-Petersburg Census Area  , 21  , 21  , 2718890  , 1  , 2  , 229600  , 0  , 0  , 0  , 1  , 8  , 813000  , 21  , 21  , 2718890  , 1  , 2  , 229600  , 0  , 0  , 0  , 1  , 8  , 813000
9899  ,     02  , 282  , 4  , 9  , Yakutat Borough  , 3  , 3  , 400000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 3  , 400000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     04  , 001  , 4  , 8  , Apache County  , 100  , 100  , 8708570  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 100  , 100  , 8708570  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     04  , 003  , 4  , 8  , Cochise County  , 563  , 563  , 42626714  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 24  , 699901  , 563  , 563  , 42626714  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 24  , 699901
9899  ,     04  , 005  , 4  , 8  , Coconino County  , 567  , 567  , 80808432  , 4  , 8  , 664264  , 4  , 16  , 1060352  , 8  , 129  , 6603600  , 567  , 567  , 80808432  , 4  , 8  , 664264  , 4  , 16  , 1060352  , 8  , 129  , 6603600
9899  ,     04  , 007  , 4  , 8  , Gila County  , 346  , 346  , 36897428  , 2  , 4  , 178429  , 5  , 18  , 548555  , 0  , 0  , 0  , 346  , 346  , 36897428  , 2  , 4  , 178429  , 5  , 18  , 548555  , 0  , 0  , 0
9899  ,     04  , 009  , 4  , 8  , Graham County  , 110  , 110  , 10113219  , 0  , 0  , 0  , 1  , 3  , 89000  , 4  , 61  , 2256900  , 101  , 101  , 9269469  , 0  , 0  , 0  , 1  , 3  , 89000  , 4  , 61  , 2256900
9899  ,     04  , 011  , 4  , 8  , Greenlee County  , 2  , 2  , 203500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 140000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9899  ,     04  , 012  , 4  , 8  , La Paz County  , 35  , 35  , 3183989  , 0  , 0  , 0  , 1  , 3  , 100000  , 0  , 0  , 0  , 35  , 35  , 3183989  , 0  , 0  , 0  , 1  , 3  , 100000  , 0  , 0  , 0
9899  ,     04  , 013  , 4  , 8  , Maricopa County  , 34325  , 34325  , 4274652135  , 34  , 68  , 5342144  , 84  , 315  , 29315291  , 706  , 10550  , 520135752  , 34251  , 34251  , 4269337349  , 34  , 68  , 5342144  , 84  , 315  , 29315291  , 703  , 10535  , 519310752
9899  ,     04  , 015  , 4  , 8  , Mohave County  , 1772  , 1772  , 147021074  , 19  , 38  , 1925783  , 26  , 101  , 5275146  , 5  , 50  , 1076633  , 1772  , 1772  , 147021074  , 19  , 38  , 1925783  , 26  , 101  , 5275146  , 5  , 50  , 1076633
9899  ,     04  , 017  , 4  , 8  , Navajo County  , 585  , 585  , 54709362  , 4  , 8  , 564408  , 2  , 8  , 323932  , 2  , 18  , 1111609  , 565  , 565  , 52725641  , 1  , 2  , 237062  , 2  , 8  , 323932  , 2  , 18  , 1111609
9899  ,     04  , 019  , 4  , 8  , Pima County  , 6512  , 6512  , 875087786  , 39  , 78  , 5449565  , 13  , 48  , 3176829  , 86  , 902  , 44395221  , 6510  , 6510  , 874958416  , 37  , 74  , 5369565  , 13  , 48  , 3176829  , 86  , 902  , 44395221
9899  ,     04  , 021  , 4  , 8  , Pinal County  , 2237  , 2237  , 203848438  , 9  , 18  , 1088731  , 4  , 14  , 551858  , 16  , 275  , 12849486  , 2227  , 2227  , 202954805  , 9  , 18  , 1088731  , 4  , 14  , 551858  , 15  , 270  , 12690757
9899  ,     04  , 023  , 4  , 8  , Santa Cruz County  , 340  , 340  , 34150786  , 9  , 18  , 791798  , 8  , 24  , 1231080  , 6  , 30  , 937500  , 309  , 309  , 31142530  , 5  , 10  , 508434  , 3  , 9  , 406080  , 0  , 0  , 0
