Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2014,01,083,3,6,Limestone County              ,84,84,16050042,0,0,0,2,8,684473,8,48,4080612,84,84,16050042,0,0,0,2,8,684473,8,48,4080612
2014,01,085,3,6,Lowndes County                ,5,5,595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,087,3,6,Macon County                  ,1,1,255400,0,0,0,0,0,0,0,0,0,1,1,255400,0,0,0,0,0,0,0,0,0
2014,01,089,3,6,Madison County                ,1700,1700,254688847,8,16,1380000,8,26,3953897,49,935,68658348,1658,1658,247075763,8,16,1380000,8,26,3953897,49,935,68658348
2014,01,091,3,6,Marengo County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,093,3,6,Marion County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,095,3,6,Marshall County               ,28,28,4973000,0,0,0,0,0,0,0,0,0,7,7,986000,0,0,0,0,0,0,0,0,0
2014,01,097,3,6,Mobile County                 ,746,746,124216596,0,0,0,0,0,0,0,0,0,722,722,120852335,0,0,0,0,0,0,0,0,0
2014,01,099,3,6,Monroe County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,101,3,6,Montgomery County             ,460,460,77262074,1,2,96000,0,0,0,8,272,30284861,438,438,73828264,1,2,96000,0,0,0,8,272,30284861
2014,01,103,3,6,Morgan County                 ,136,136,22527271,0,0,0,0,0,0,0,0,0,128,128,21106242,0,0,0,0,0,0,0,0,0
2014,01,105,3,6,Perry County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,107,3,6,Pickens County                ,3,3,474000,0,0,0,0,0,0,0,0,0,1,1,228000,0,0,0,0,0,0,0,0,0
2014,01,109,3,6,Pike County                   ,42,42,5423311,1,2,78000,0,0,0,0,0,0,42,42,5423311,1,2,78000,0,0,0,0,0,0
2014,01,111,3,6,Randolph County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,113,3,6,Russell County                ,244,244,45596197,0,0,0,0,0,0,0,0,0,209,209,39401121,0,0,0,0,0,0,0,0,0
2014,01,115,3,6,St. Clair County              ,80,80,11773353,0,0,0,0,0,0,0,0,0,80,80,11773353,0,0,0,0,0,0,0,0,0
2014,01,117,3,6,Shelby County                 ,896,896,167461352,0,0,0,0,0,0,0,0,0,857,857,159202317,0,0,0,0,0,0,0,0,0
2014,01,119,3,6,Sumter County                 ,3,3,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,121,3,6,Talladega County              ,21,21,3139314,0,0,0,14,44,2200000,0,0,0,4,4,796174,0,0,0,0,0,0,0,0,0
2014,01,123,3,6,Tallapoosa County             ,16,16,3581601,0,0,0,0,0,0,0,0,0,16,16,3581601,0,0,0,0,0,0,0,0,0
2014,01,125,3,6,Tuscaloosa County             ,429,429,102004110,35,70,9934592,10,33,3921518,30,843,85176960,427,427,101540082,35,70,9934592,10,33,3921518,30,843,85176960
2014,01,127,3,6,Walker County                 ,8,8,1602000,0,0,0,0,0,0,0,0,0,8,8,1602000,0,0,0,0,0,0,0,0,0
2014,01,129,3,6,Washington County             ,2,2,232200,0,0,0,0,0,0,0,0,0,2,2,232200,0,0,0,0,0,0,0,0,0
2014,01,131,3,6,Wilcox County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,01,133,3,6,Winston County                ,7,7,785000,0,0,0,0,0,0,0,0,0,7,7,785000,0,0,0,0,0,0,0,0,0
2014,02,000,4,9,Alaska Balance of State       ,77,77,18861633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,020,4,9,Anchorage Borough             ,572,572,179917040,0,0,0,7,22,3775666,19,176,27824818,502,502,158507174,0,0,0,5,16,2683398,19,176,27824818
2014,02,020,4,9,Anchorage Municipality        ,572,572,179917040,0,0,0,7,22,3775666,19,176,27824818,502,502,158507174,0,0,0,5,16,2683398,19,176,27824818
2014,02,050,4,9,Bethel Census Area            ,11,11,2450000,0,0,0,0,0,0,0,0,0,11,11,2450000,0,0,0,0,0,0,0,0,0
2014,02,060,4,9,Bristol Bay Borough           ,2,2,401600,0,0,0,0,0,0,0,0,0,2,2,401600,0,0,0,0,0,0,0,0,0
2014,02,070,4,9,Dillingham Census Area        ,4,4,961246,0,0,0,0,0,0,0,0,0,4,4,961246,0,0,0,0,0,0,0,0,0
2014,02,090,4,9,Fairbanks North Star Borough  ,54,54,9924941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,100,4,9,Haines Borough                ,6,6,1551928,0,0,0,0,0,0,0,0,0,6,6,1551928,0,0,0,0,0,0,0,0,0
2014,02,105,4,9,Hoonah-Angoon Census Area     ,8,8,1675910,0,0,0,0,0,0,0,0,0,8,8,1675910,0,0,0,0,0,0,0,0,0
2014,02,110,4,9,Juneau Borough                ,68,68,13906374,4,8,1312926,1,4,347718,14,124,14129640,68,68,13906374,4,8,1312926,1,4,347718,14,124,14129640
2014,02,110,4,9,Juneau City and Borough       ,68,68,13906374,4,8,1312926,1,4,347718,14,124,14129640,68,68,13906374,4,8,1312926,1,4,347718,14,124,14129640
2014,02,122,4,9,Kenai Peninsula Borough       ,105,105,21600407,5,10,1415792,3,10,1340461,0,0,0,101,101,20674699,5,10,1415792,3,10,1340461,0,0,0
2014,02,130,4,9,Ketchikan Gateway Borough     ,28,28,6988003,3,6,770761,1,3,301092,0,0,0,28,28,6988003,3,6,770761,1,3,301092,0,0,0
2014,02,150,4,9,Kodiak Island Borough         ,10,10,2084524,1,2,198977,0,0,0,0,0,0,10,10,2084524,1,2,198977,0,0,0,0,0,0
2014,02,170,4,9,Matanuska-Susitna Borough     ,99,99,15523082,9,18,2413117,0,0,0,0,0,0,96,96,14987993,9,18,2413117,0,0,0,0,0,0
2014,02,180,4,9,Nome Census Area              ,4,4,486361,0,0,0,2,6,357308,0,0,0,4,4,486361,0,0,0,2,6,357308,0,0,0
2014,02,185,4,9,North Slope Borough           ,15,15,3862184,0,0,0,0,0,0,0,0,0,15,15,3862184,0,0,0,0,0,0,0,0,0
2014,02,188,4,9,Northwest Arctic Borough      ,20,20,10223546,0,0,0,0,0,0,0,0,0,20,20,10223546,0,0,0,0,0,0,0,0,0
2014,02,195,4,9,Petersburg Borough            ,7,7,939606,1,2,85000,0,0,0,0,0,0,7,7,939606,1,2,85000,0,0,0,0,0,0
2014,02,198,4,9,Prince of Wales-Hyder Census A,2,2,524308,1,2,329512,0,0,0,0,0,0,2,2,524308,1,2,329512,0,0,0,0,0,0
2014,02,220,4,9,Sitka Borough                 ,17,17,4543725,0,0,0,0,0,0,0,0,0,17,17,4543725,0,0,0,0,0,0,0,0,0
2014,02,220,4,9,Sitka City and Borough        ,17,17,4543725,0,0,0,0,0,0,0,0,0,17,17,4543725,0,0,0,0,0,0,0,0,0
2014,02,230,4,9,Skagway Municipality          ,2,2,718877,0,0,0,0,0,0,0,0,0,2,2,718877,0,0,0,0,0,0,0,0,0
2014,02,261,4,9,Valdez-Cordova Census Area    ,3,3,518000,0,0,0,0,0,0,0,0,0,3,3,518000,0,0,0,0,0,0,0,0,0
2014,02,270,4,9,Wade Hampton Census Area      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,02,275,4,9,Wrangell City and Borough     ,6,6,680000,0,0,0,0,0,0,0,0,0,6,6,680000,0,0,0,0,0,0,0,0,0
2014,02,282,4,9,Yakutat Borough               ,3,3,570364,0,0,0,0,0,0,0,0,0,3,3,570364,0,0,0,0,0,0,0,0,0
2014,02,282,4,9,Yakutat City and Borough      ,3,3,570364,0,0,0,0,0,0,0,0,0,3,3,570364,0,0,0,0,0,0,0,0,0
2014,02,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,04,001,4,8,Apache County                 ,38,38,8648517,0,0,0,0,0,0,0,0,0,31,31,7009376,0,0,0,0,0,0,0,0,0
2014,04,003,4,8,Cochise County                ,179,179,26296989,0,0,0,0,0,0,11,82,8851691,125,125,17379607,0,0,0,0,0,0,6,57,6750200
2014,04,005,4,8,Coconino County               ,290,290,65013531,3,6,804226,0,0,0,3,264,39589521,288,288,64529336,3,6,804226,0,0,0,3,264,39589521
2014,04,007,4,8,Gila County                   ,101,101,26285827,0,0,0,0,0,0,0,0,0,100,100,26000827,0,0,0,0,0,0,0,0,0
2014,04,009,4,8,Graham County                 ,73,73,12261530,2,4,270000,0,0,0,1,10,320000,73,73,12261530,2,4,270000,0,0,0,1,10,320000
2014,04,011,4,8,Greenlee County               ,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
2014,04,012,4,8,La Paz County                 ,16,16,2777451,5,10,1143072,0,0,0,0,0,0,16,16,2777451,5,10,1143072,0,0,0,0,0,0
2014,04,013,4,8,Maricopa County               ,9836,9836,2932131569,74,148,26262744,30,110,21750621,349,8503,1010927770,9768,9768,2916594146,74,148,26262744,30,110,21750621,348,8497,1010617189
2014,04,015,4,8,Mohave County                 ,521,521,105353971,7,14,530432,0,0,0,0,0,0,521,521,105353971,7,14,530432,0,0,0,0,0,0
2014,04,017,4,8,Navajo County                 ,183,183,32618285,0,0,0,2,8,486000,0,0,0,183,183,32618285,0,0,0,2,8,486000,0,0,0
2014,04,019,4,8,Pima County                   ,2296,2296,587408982,16,32,1574368,0,0,0,44,922,108378724,1721,1721,471813691,0,0,0,0,0,0,0,0,0
2014,04,021,4,8,Pinal County                  ,1721,1721,316670555,4,8,963645,4,15,1086527,0,0,0,1721,1721,316670555,4,8,963645,4,15,1086527,0,0,0
2014,04,023,4,8,Santa Cruz County             ,44,44,10076177,0,0,0,0,0,0,0,0,0,44,44,10076177,0,0,0,0,0,0,0,0,0
2014,04,025,4,8,Yavapai County                ,948,948,223775344,4,8,1085056,1,4,438466,1,8,754274,948,948,223775344,4,8,1085056,1,4,438466,1,8,754274
2014,04,027,4,8,Yuma County                   ,594,594,91377296,0,0,0,0,0,0,0,0,0,566,566,89330371,0,0,0,0,0,0,0,0,0
2014,05,001,3,7,Arkansas County               ,18,18,1589995,0,0,0,0,0,0,0,0,0,13,13,1140000,0,0,0,0,0,0,0,0,0
2014,05,003,3,7,Ashley County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,005,3,7,Baxter County                 ,8,8,1265000,0,0,0,0,0,0,0,0,0,8,8,1265000,0,0,0,0,0,0,0,0,0
2014,05,007,3,7,Benton County                 ,1358,1358,319097261,18,36,4861988,1,3,462322,44,821,70001373,1335,1335,313341858,18,36,4861988,0,0,0,44,821,70001373
2014,05,009,3,7,Boone County                  ,12,12,1997278,0,0,0,0,0,0,0,0,0,11,11,1804635,0,0,0,0,0,0,0,0,0
2014,05,011,3,7,Bradley County                ,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
2014,05,013,3,7,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,015,3,7,Carroll County                ,10,10,1042000,0,0,0,0,0,0,0,0,0,7,7,792000,0,0,0,0,0,0,0,0,0
2014,05,017,3,7,Chicot County                 ,6,6,755000,0,0,0,0,0,0,0,0,0,6,6,755000,0,0,0,0,0,0,0,0,0
2014,05,019,3,7,Clark County                  ,3,3,216000,0,0,0,0,0,0,0,0,0,1,1,116000,0,0,0,0,0,0,0,0,0
2014,05,021,3,7,Clay County                   ,3,3,984000,0,0,0,0,0,0,0,0,0,1,1,234000,0,0,0,0,0,0,0,0,0
2014,05,023,3,7,Cleburne County               ,14,14,1917000,6,12,660000,0,0,0,0,0,0,14,14,1917000,6,12,660000,0,0,0,0,0,0
2014,05,025,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,027,3,7,Columbia County               ,9,9,2715000,0,0,0,0,0,0,5,40,3962412,9,9,2715000,0,0,0,0,0,0,5,40,3962412
2014,05,029,3,7,Conway County                 ,4,4,511086,3,6,357500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,031,3,7,Craighead County              ,368,368,56205215,24,48,2750100,25,93,3947499,18,162,3910872,348,348,54205215,24,48,2750100,23,87,3759999,18,162,3910872
2014,05,033,3,7,Crawford County               ,39,39,5729800,0,0,0,1,4,170000,0,0,0,39,39,5729800,0,0,0,1,4,170000,0,0,0
2014,05,035,3,7,Crittenden County             ,75,75,14416745,2,4,260000,0,0,0,2,16,860000,75,75,14416745,2,4,260000,0,0,0,2,16,860000
2014,05,037,3,7,Cross County                  ,18,18,3829804,0,0,0,0,0,0,0,0,0,7,7,1613000,0,0,0,0,0,0,0,0,0
2014,05,039,3,7,Dallas County                 ,1,1,10000,0,0,0,0,0,0,0,0,0,1,1,10000,0,0,0,0,0,0,0,0,0
2014,05,041,3,7,Desha County                  ,7,7,811690,0,0,0,0,0,0,0,0,0,6,6,731690,0,0,0,0,0,0,0,0,0
2014,05,043,3,7,Drew County                   ,4,4,640000,0,0,0,0,0,0,0,0,0,4,4,640000,0,0,0,0,0,0,0,0,0
2014,05,045,3,7,Faulkner County               ,247,247,47505737,8,16,880000,0,0,0,2,78,4000000,236,236,45209377,8,16,880000,0,0,0,2,78,4000000
2014,05,047,3,7,Franklin County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,049,3,7,Fulton County                 ,1,1,25000,0,0,0,0,0,0,0,0,0,1,1,25000,0,0,0,0,0,0,0,0,0
2014,05,051,3,7,Garland County                ,43,43,12297537,0,0,0,0,0,0,0,0,0,43,43,12297537,0,0,0,0,0,0,0,0,0
2014,05,053,3,7,Grant County                  ,9,9,1042500,0,0,0,0,0,0,0,0,0,9,9,1042500,0,0,0,0,0,0,0,0,0
2014,05,055,3,7,Greene County                 ,118,118,14650600,23,46,1776000,8,29,1318000,0,0,0,118,118,14650600,23,46,1776000,8,29,1318000,0,0,0
2014,05,057,3,7,Hempstead County              ,3,3,631000,0,0,0,0,0,0,0,0,0,3,3,631000,0,0,0,0,0,0,0,0,0
2014,05,059,3,7,Hot Spring County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,061,3,7,Howard County                 ,3,3,246000,0,0,0,0,0,0,0,0,0,3,3,246000,0,0,0,0,0,0,0,0,0
2014,05,063,3,7,Independence County           ,24,24,4243000,0,0,0,0,0,0,3,24,900000,24,24,4243000,0,0,0,0,0,0,3,24,900000
2014,05,065,3,7,Izard County                  ,3,3,473334,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
2014,05,067,3,7,Jackson County                ,5,5,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,069,3,7,Jefferson County              ,39,39,4464400,0,0,0,0,0,0,1,16,600000,39,39,4464400,0,0,0,0,0,0,1,16,600000
2014,05,071,3,7,Johnson County                ,1,1,75000,1,2,164969,0,0,0,0,0,0,0,0,0,1,2,164969,0,0,0,0,0,0
2014,05,073,3,7,Lafayette County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,075,3,7,Lawrence County               ,3,3,160000,0,0,0,0,0,0,0,0,0,3,3,160000,0,0,0,0,0,0,0,0,0
2014,05,077,3,7,Lee County                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,079,3,7,Lincoln County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,081,3,7,Little River County           ,1,1,140000,0,0,0,0,0,0,0,0,0,1,1,140000,0,0,0,0,0,0,0,0,0
2014,05,083,3,7,Logan County                  ,4,4,535000,2,4,170000,0,0,0,0,0,0,4,4,535000,2,4,170000,0,0,0,0,0,0
2014,05,085,3,7,Lonoke County                 ,248,248,27138520,3,6,343800,3,9,416025,0,0,0,116,116,15919052,3,6,343800,3,9,416025,0,0,0
2014,05,087,3,7,Madison County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,089,3,7,Marion County                 ,2,2,166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,091,3,7,Miller County                 ,35,35,5554223,1,2,100000,0,0,0,0,0,0,35,35,5554223,1,2,100000,0,0,0,0,0,0
2014,05,093,3,7,Mississippi County            ,27,27,3730714,0,0,0,1,3,150000,0,0,0,7,7,889000,0,0,0,0,0,0,0,0,0
2014,05,095,3,7,Monroe County                 ,1,1,180000,0,0,0,0,0,0,0,0,0,1,1,180000,0,0,0,0,0,0,0,0,0
2014,05,099,3,7,Nevada County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,101,3,7,Newton County                 ,1,1,212798,0,0,0,0,0,0,0,0,0,1,1,212798,0,0,0,0,0,0,0,0,0
2014,05,103,3,7,Ouachita County               ,3,3,263000,0,0,0,0,0,0,0,0,0,3,3,263000,0,0,0,0,0,0,0,0,0
2014,05,105,3,7,Perry County                  ,1,1,285625,0,0,0,0,0,0,0,0,0,1,1,285625,0,0,0,0,0,0,0,0,0
2014,05,107,3,7,Phillips County               ,34,34,2777654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,111,3,7,Poinsett County               ,9,9,810500,0,0,0,0,0,0,0,0,0,9,9,810500,0,0,0,0,0,0,0,0,0
2014,05,113,3,7,Polk County                   ,2,2,115000,0,0,0,0,0,0,0,0,0,2,2,115000,0,0,0,0,0,0,0,0,0
2014,05,115,3,7,Pope County                   ,36,36,4514960,2,4,142100,4,13,825000,0,0,0,36,36,4514960,2,4,142100,4,13,825000,0,0,0
2014,05,117,3,7,Prairie County                ,11,11,1198000,0,0,0,0,0,0,0,0,0,9,9,1076000,0,0,0,0,0,0,0,0,0
2014,05,119,3,7,Pulaski County                ,685,685,157544965,18,36,2479500,4,14,1452014,5,407,36032398,672,672,155393744,18,36,2479500,4,14,1452014,5,407,36032398
2014,05,121,3,7,Randolph County               ,6,6,685040,1,2,55000,1,3,155000,0,0,0,6,6,685040,1,2,55000,1,3,155000,0,0,0
2014,05,123,3,7,St. Francis County            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,125,3,7,Saline County                 ,324,324,54129972,1,2,245000,0,0,0,0,0,0,324,324,54129972,1,2,245000,0,0,0,0,0,0
2014,05,127,3,7,Scott County                  ,2,2,340000,0,0,0,0,0,0,1,40,4144000,2,2,340000,0,0,0,0,0,0,1,40,4144000
2014,05,129,3,7,Searcy County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,131,3,7,Sebastian County              ,208,208,42567700,39,78,6584820,0,0,0,8,128,6250000,200,200,41478825,39,78,6584820,0,0,0,8,128,6250000
2014,05,133,3,7,Sevier County                 ,8,8,302222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,135,3,7,Sharp County                  ,8,8,796500,0,0,0,0,0,0,0,0,0,8,8,796500,0,0,0,0,0,0,0,0,0
2014,05,137,3,7,Stone County                  ,8,8,963000,0,0,0,0,0,0,0,0,0,8,8,963000,0,0,0,0,0,0,0,0,0
2014,05,139,3,7,Union County                  ,9,9,1542000,0,0,0,0,0,0,12,78,4224999,4,4,532000,0,0,0,0,0,0,0,0,0
2014,05,141,3,7,Van Buren County              ,3,3,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,143,3,7,Washington County             ,1026,1026,245494434,0,0,0,0,0,0,2,105,18433960,1026,1026,245494434,0,0,0,0,0,0,2,105,18433960
2014,05,145,3,7,White County                  ,97,97,12245900,8,16,930000,1,3,250000,0,0,0,96,96,12092400,8,16,930000,1,3,250000,0,0,0
2014,05,147,3,7,Woodruff County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,05,149,3,7,Yell County                   ,1,1,66419,0,0,0,0,0,0,0,0,0,1,1,66419,0,0,0,0,0,0,0,0,0
2014,06,001,4,9,Alameda County                ,1613,1613,574640221,2,4,560000,11,41,9952342,27,1780,304359106,1613,1613,574640221,2,4,560000,11,41,9952342,27,1780,304359106
