Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8399,02,000500,020,0380,,4,9,12,12,ANCHORAGE BOROUGH *. . . . . . . .,3487,3487,341059487,160,320,20570797,428,1665,87328173,259,3434,144950534,3487,3487,341059487,160,320,20570797,428,1665,87328173,259,3434,144950534
8399,02,001000,261,9999,,4,9,12,12,CORDOVA #. . . . . . . . . . . . .,17,17,1346354,2,4,221688,2,8,400000,0,0,0,17,17,1346354,2,4,221688,2,8,400000,0,0,0
8399,02,002000,090,9999,,4,9,0,0,FAIRBANKS. . . . . . . . . . . . .,205,205,10367073,0,0,0,60,237,8171186,1,12,608432,0,0,0,0,0,0,0,0,0,0,0,0
8399,02,002100,090,9999,,4,9,12,12,FAIRBANKS NORTH STAR BORO UNINC. .,174,174,18576110,16,32,1066000,1,4,267000,3,34,1792000,174,174,18576110,16,32,1066000,1,4,267000,3,34,1792000
8399,02,002300,110,9999,,4,9,6,6,JUNEAU BOROUGH * . . . . . . . . .,206,206,19452114,100,200,10018437,14,53,2974253,11,205,5436247,103,103,9425345,10,20,1617414,12,46,2738910,5,129,2717364
8399,02,002400,100,9999,,4,9,12,12,HAINES . . . . . . . . . . . . . .,12,12,863110,0,0,0,1,3,140000,0,0,0,12,12,863110,0,0,0,1,3,140000,0,0,0
8399,02,002600,122,9999,,4,9,0,0,HOMER (N). . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,02,002800,150,9999,,4,9,12,12,KODIAK . . . . . . . . . . . . . .,25,25,2339343,9,18,1132594,5,20,1218975,3,22,734368,25,25,2339343,9,18,1132594,5,20,1218975,3,22,734368
8399,02,003200,122,9999,,4,9,12,12,KENAI. . . . . . . . . . . . . . .,128,128,10016240,5,10,661000,25,98,3488000,1,6,346000,128,128,10016240,5,10,661000,25,98,3488000,1,6,346000
8399,02,003500,130,9999,,4,9,12,12,KETCHIKAN. . . . . . . . . . . . .,33,33,2447531,18,36,1761385,1,4,132112,7,73,2112058,33,33,2447531,18,36,1761385,1,4,132112,7,73,2112058
8399,02,003700,130,9999,,4,9,0,0,KETCHIKAN GATEWAY BORO. UNINC. (N),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,02,004000,150,9999,,4,9,12,12,KODIAK ISLAND BOROUGH UNINC. AREA.,31,31,3106260,2,4,455000,0,0,0,0,0,0,31,31,3106260,2,4,455000,0,0,0,0,0,0
8399,02,004300,090,9999,,4,9,12,12,NORTH POLE (N) . . . . . . . . . .,18,18,1000000,1,2,38000,9,36,251000,2,31,565000,18,18,1000000,1,2,38000,9,36,251000,2,31,565000
8399,02,004500,170,9999,,4,9,12,12,PALMER . . . . . . . . . . . . . .,62,62,3678809,0,0,0,2,8,254976,0,0,0,62,62,3678809,0,0,0,2,8,254976,0,0,0
8399,02,004700,280,9999,,4,9,10,10,PETERSBURG . . . . . . . . . . . .,21,21,1871108,4,8,535000,0,0,0,1,6,260000,18,18,1651000,4,8,535000,0,0,0,1,6,260000
8399,02,005000,122,9999,,4,9,12,12,SELDOVIA . . . . . . . . . . . . .,4,4,177400,0,0,0,0,0,0,0,0,0,4,4,177400,0,0,0,0,0,0,0,0,0
8399,02,005500,122,9999,,4,9,12,12,SEWARD . . . . . . . . . . . . . .,12,12,910800,0,0,0,0,0,0,4,24,1920000,12,12,910800,0,0,0,0,0,0,4,24,1920000
8399,02,006000,220,9999,,4,9,9,9,SITKA BOROUGH *. . . . . . . . . .,43,43,3788914,14,28,1482752,0,0,0,0,0,0,34,34,3128018,12,24,1376667,0,0,0,0,0,0
8399,02,006100,231,9999,,4,9,12,12,SKAGWAY. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,02,006200,122,9999,,4,9,12,12,SOLDOTNA . . . . . . . . . . . . .,85,85,4922974,4,8,233000,8,32,979000,3,36,1239360,85,85,4922974,4,8,233000,8,32,979000,3,36,1239360
8399,02,006500,261,9999,,4,9,12,12,VALDEZ # . . . . . . . . . . . . .,20,20,1521000,0,0,0,1,4,160000,0,0,0,20,20,1521000,0,0,0,1,4,160000,0,0,0
8399,02,007000,280,9999,,4,9,12,12,WRANGELL . . . . . . . . . . . . .,3,3,99000,0,0,0,0,0,0,1,24,1500000,3,3,99000,0,0,0,0,0,0,1,24,1500000
8399,04,000200,001,9999,,4,8,12,12,APACHE CO. UNINC. AREA # . . . . .,58,58,1775892,0,0,0,0,0,0,0,0,0,58,58,1775892,0,0,0,0,0,0,0,0,0
8399,04,000300,021,9999,,4,8,12,12,APACHE JUNCTION (N). . . . . . . .,115,115,5274218,2,4,169280,36,142,3466360,0,0,0,115,115,5274218,2,4,169280,36,142,3466360,0,0,0
8399,04,000500,013,6200,,4,8,12,12,AVONDALE . . . . . . . . . . . . .,21,21,665473,0,0,0,15,60,1853440,22,196,4832880,21,21,665473,0,0,0,15,60,1853440,22,196,4832880
8399,04,000700,003,9999,,4,8,12,12,BENSON TOWN. . . . . . . . . . . .,5,5,73700,1,2,30000,0,0,0,0,0,0,5,5,73700,1,2,30000,0,0,0,0,0,0
8399,04,001100,003,9999,,4,8,12,12,BISBEE . . . . . . . . . . . . . .,1,1,21000,0,0,0,0,0,0,0,0,0,1,1,21000,0,0,0,0,0,0,0,0,0
8399,04,001500,013,6200,,4,8,12,12,BUCKEYE TOWN . . . . . . . . . . .,3,3,98000,0,0,0,0,0,0,0,0,0,3,3,98000,0,0,0,0,0,0,0,0,0
8399,04,002000,021,9999,,4,8,12,12,CASA GRANDE. . . . . . . . . . . .,50,50,3342175,4,8,276697,3,9,223950,7,56,2261645,50,50,3342175,4,8,276697,3,9,223950,7,56,2261645
8399,04,002500,013,6200,,4,8,12,12,CHANDLER . . . . . . . . . . . . .,2389,2389,116133378,22,44,1610142,21,83,2505040,120,953,27944360,2389,2389,116133378,22,44,1610142,21,83,2505040,120,953,27944360
8399,04,002600,025,9999,,4,8,12,12,CHINO VALLEY TOWN. . . . . . . . .,40,40,1435808,0,0,0,0,0,0,0,0,0,40,40,1435808,0,0,0,0,0,0,0,0,0
8399,04,002700,025,9999,,4,8,12,12,CLARKDALE TOWN . . . . . . . . . .,16,16,760619,0,0,0,0,0,0,0,0,0,16,16,760619,0,0,0,0,0,0,0,0,0
8399,04,003300,003,9999,,4,8,12,12,COCHISE CO. UNINC. AREA. . . . . .,174,174,8793943,0,0,0,7,28,981000,3,27,1348300,174,174,8793943,0,0,0,7,28,981000,3,27,1348300
8399,04,003400,005,9999,,4,8,12,12,COCONINO CO. UNINC. AREA # . . . .,397,397,18634792,0,0,0,0,0,0,1,5,285442,397,397,18634792,0,0,0,0,0,0,1,5,285442
8399,04,003500,021,9999,,4,8,12,12,COOLIDGE . . . . . . . . . . . . .,5,5,110000,0,0,0,0,0,0,0,0,0,5,5,110000,0,0,0,0,0,0,0,0,0
8399,04,003700,025,9999,,4,8,12,12,COTTONWOOD TOWN. . . . . . . . . .,22,22,938260,8,16,419540,3,9,188628,5,52,958151,22,22,938260,8,16,419540,3,9,188628,5,52,958151
8399,04,004000,003,9999,,4,8,12,12,DOUGLAS. . . . . . . . . . . . . .,5,5,351435,0,0,0,0,0,0,0,0,0,5,5,351435,0,0,0,0,0,0,0,0,0
8399,04,004400,013,6200,,4,8,12,12,EL MIRAGE TOWN . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,004500,021,9999,,4,8,12,12,ELOY . . . . . . . . . . . . . . .,2,2,85000,0,0,0,0,0,0,0,0,0,2,2,85000,0,0,0,0,0,0,0,0,0
8399,04,005000,005,9999,,4,8,12,12,FLAGSTAFF. . . . . . . . . . . . .,418,418,26481182,7,14,470824,9,29,746960,1,7,165000,418,418,26481182,7,14,470824,9,29,746960,1,7,165000
8399,04,005500,021,9999,,4,8,12,12,FLORENCE TOWN. . . . . . . . . . .,1,1,30000,0,0,0,5,20,385000,0,0,0,1,1,30000,0,0,0,5,20,385000,0,0,0
8399,04,005600,005,9999,,4,8,12,12,FREDONIA TOWN. . . . . . . . . . .,5,5,131500,0,0,0,0,0,0,0,0,0,5,5,131500,0,0,0,0,0,0,0,0,0
8399,04,005800,007,9999,,4,8,12,12,GILA CO. UNINC. AREA # . . . . . .,182,182,5428514,1,2,30000,0,0,0,0,0,0,182,182,5428514,1,2,30000,0,0,0,0,0,0
8399,04,005900,013,6200,,4,8,12,12,GILA BEND TOWN . . . . . . . . . .,2,2,46000,0,0,0,3,12,75000,0,0,0,2,2,46000,0,0,0,3,12,75000,0,0,0
8399,04,006000,013,6200,,4,8,12,12,GILBERT TOWN . . . . . . . . . . .,350,350,20108132,0,0,0,5,20,486140,15,120,3213069,350,350,20108132,0,0,0,5,20,486140,15,120,3213069
8399,04,006500,013,6200,,4,8,12,12,GLENDALE . . . . . . . . . . . . .,1786,1786,75814085,7,14,187462,0,0,0,170,1625,32423137,1786,1786,75814085,7,14,187462,0,0,0,170,1625,32423137
8399,04,007000,007,9999,,4,8,12,12,GLOBE. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,007500,013,6200,,4,8,12,12,GOODYEAR TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,007600,009,9999,,4,8,12,12,GRAHAM CO. UNINC. AREA # . . . . .,18,18,563050,0,0,0,0,0,0,0,0,0,18,18,563050,0,0,0,0,0,0,0,0,0
8399,04,007650,011,9999,,4,8,12,12,GREENLEE COUNTY *. . . . . . . . .,1,1,40000,1,2,20000,0,0,0,0,0,0,1,1,40000,1,2,20000,0,0,0,0,0,0
8399,04,007675,013,6200,,4,8,1,1,GUADALUPE TOWN . . . . . . . . . .,12,12,328102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,007700,007,9999,,4,8,12,12,HAYDEN TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,007900,017,9999,,4,8,7,7,HOLBROOK . . . . . . . . . . . . .,7,7,145000,0,0,0,0,0,0,4,24,550000,7,7,145000,0,0,0,0,0,0,4,24,550000
8399,04,008000,003,9999,,4,8,12,12,HUACHUCA TOWN. . . . . . . . . . .,2,2,102300,0,0,0,0,0,0,0,0,0,2,2,102300,0,0,0,0,0,0,0,0,0
8399,04,008500,025,9999,,4,8,12,12,JEROME TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,008700,021,9999,,4,8,12,12,KEARNY TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,009000,015,9999,,4,8,12,12,KINGMAN. . . . . . . . . . . . . .,103,103,6333186,3,6,312208,0,0,1579992,0,0,0,103,103,6333186,3,6,312208,0,0,1579992,0,0,0
8399,04,009100,015,9999,,4,8,12,12,LAKE HAVASU CITY . . . . . . . . .,288,288,11996942,2,4,121689,0,0,0,3,50,1202007,288,288,11996942,2,4,121689,0,0,0,3,50,1202007
8399,04,009200,012,9999,,4,8,12,12,LA PAZ CO. UNINC. AREA # . . . . .,26,26,1180945,0,0,0,0,0,0,0,0,0,26,26,1180945,0,0,0,0,0,0,0,0,0
8399,04,009350,019,8520,,4,8,12,12,MARANA TOWN. . . . . . . . . . . .,1,1,46720,0,0,0,0,0,0,3,18,408834,1,1,46720,0,0,0,0,0,0,3,18,408834
8399,04,009500,013,6200,,4,8,12,12,MARICOPA CO. UNINC. AREA . . . . .,3761,3761,151722617,0,0,0,28,89,1407148,147,1373,19464448,3761,3761,151722617,0,0,0,28,89,1407148,147,1373,19464448
8399,04,010000,013,6200,,4,8,12,12,MESA . . . . . . . . . . . . . . .,2240,2240,107497102,178,356,9623784,162,631,17460958,154,2593,80645105,2240,2240,107497102,178,356,9623784,162,631,17460958,154,2593,80645105
8399,04,010500,007,9999,,4,8,12,12,MIAMI TOWN . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,04,010800,015,9999,,4,8,11,11,MOHAVE CO. UNINC. AREA . . . . . .,629,629,19403446,6,12,241086,5,20,150100,2,10,198720,586,586,18162540,6,12,241086,5,20,150100,2,10,198720
8399,04,010900,017,9999,,4,8,12,12,NAVAJO CO. UNINC. AREA . . . . . .,389,389,12560098,0,0,0,1,4,38364,0,0,0,389,389,12560098,0,0,0,1,4,38364,0,0,0
8399,04,011000,023,9999,,4,8,12,12,NOGALES. . . . . . . . . . . . . .,18,18,840664,0,0,0,2,7,153800,0,0,0,18,18,840664,0,0,0,2,7,153800,0,0,0
8399,04,011050,019,8520,,4,8,12,12,ORO VALLEY TOWN. . . . . . . . . .,95,95,4862815,0,0,0,0,0,0,1,96,1500000,95,95,4862815,0,0,0,0,0,0,1,96,1500000
8399,04,011100,013,6200,,4,8,12,12,PARADISE VALLEY TOWN . . . . . . .,104,104,15752620,0,0,0,0,0,0,0,0,0,104,104,15752620,0,0,0,0,0,0,0,0,0
8399,04,011200,012,9999,,4,8,12,12,PARKER TOWN #. . . . . . . . . . .,3,3,141040,0,0,0,0,0,0,0,0,0,3,3,141040,0,0,0,0,0,0,0,0,0
8399,04,011300,023,9999,,4,8,12,12,PATAGONIA. . . . . . . . . . . . .,2,2,115000,1,2,10000,0,0,0,0,0,0,2,2,115000,1,2,10000,0,0,0,0,0,0
8399,04,011400,007,9999,,4,8,12,12,PAYSON TOWN. . . . . . . . . . . .,109,109,2434868,0,0,0,4,16,356007,0,0,0,109,109,2434868,0,0,0,4,16,356007,0,0,0
